theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
1.200803059659839356e+00,2.186988677063866053e+05,8.759667175252447180e+01,3.394572823788768456e-01
1.227272029953750954e+00,2.112145311820861825e+05,8.836961562127899583e+01,3.431287493384102549e-01
1.254324448451582752e+00,2.040623339783028350e+05,8.918259877544268477e+01,3.468333092013920482e-01
1.281973175940998910e+00,1.972223133265595534e+05,9.003501141467091884e+01,3.505726205563337583e-01
1.310231356696456517e+00,1.906755684135091142e+05,9.092609222857460338e+01,3.543483135391741756e-01
1.339112424728023942e+00,1.844042266305699304e+05,9.185492554359167627e+01,3.581619831941462717e-01
1.368630110167945224e+00,1.783914098144255986e+05,9.282043889577367679e+01,3.620151831599137116e-01
1.398798445797978296e+00,1.726212005959604867e+05,9.382140109608461387e+01,3.659094189826770926e-01
1.429631773720614563e+00,1.670786089534806088e+05,9.485642085624338904e+01,3.698461414875952591e-01
1.461144752177350625e+00,1.617495390463738004e+05,9.592394604367231636e+01,3.738267401276438862e-01
1.493352362517253562e+00,1.566207563876952045e+05,9.702226363364304973e+01,3.778525361481719913e-01
1.526269916319131337e+00,1.516798553985320323e+05,9.814950042515454243e+01,3.819247760753857746e-01
1.559913062670695849e+00,1.469152273733730253e+05,9.930362458434288442e+01,3.860446248007858294e-01
1.594297795608178303e+00,1.423160288740734104e+05,1.004824480752548084e+02,3.902131593223778783e-01
1.629440461719935396e+00,1.378721505603172991e+05,1.016836300325575735e+02,3.944313619766339762e-01
1.665357767917656551e+00,1.335741864566943550e+05,1.029046811241847479e+02,3.987001144172585554e-01
1.702066789378873235e+00,1.294134036505594704e+05,1.041429689440252417e+02,4.030201913262586033e-01
1.739584977664540455e+00,1.253817124106653500e+05,1.053957244655728687e+02,4.073922547069224187e-01
1.777930169015553119e+00,1.214716367140541552e+05,1.066600495770222778e+02,4.118168482744771763e-01
1.817120592832139003e+00,1.176762851677708240e+05,1.079329257067102361e+02,4.162943922343943504e-01
1.857174880340162426e+00,1.139893223124894721e+05,1.092112235351717686e+02,4.208251785400396461e-01
1.898112073448454451e+00,1.104049402970059164e+05,1.104917137765686874e+02,4.254093663293667116e-01
1.939951633801385800e+00,1.069178309155854949e+05,1.117710789980313564e+02,4.300469782363373072e-01
1.982713452030979928e+00,1.035231580042110436e+05,1.130459264307535250e+02,4.347378966665150779e-01
2.026417857212970297e+00,1.002165301966749685e+05,1.143128017117348207e+02,4.394818612920160517e-01
2.071085626531293578e+00,9.699397404701721098e+04,1.155682034801477442e+02,4.442784664353313095e-01
2.116737995155615337e+00,9.385190753083342861e+04,1.168085987376984605e+02,4.491271597145354288e-01
2.163396666336582896e+00,9.078711394426469633e+04,1.180304388683544943e+02,4.540272408462070475e-01
2.211083821723605514e+00,8.779671622583169665e+04,1.192301761997299536e+02,4.589778614619185459e-01
2.259822131910065313e+00,8.487815173248940846e+04,1.204042809765547588e+02,4.639780254667583703e-01
2.309634767210974715e+00,8.202914750715975242e+04,1.215492586062914029e+02,4.690265900829365120e-01
2.360545408678203394e+00,7.924769608036254067e+04,1.226616670283807338e+02,4.741222678468713925e-01
2.412578259358507893e+00,7.653203185324123478e+04,1.237381340520287978e+02,4.792636288840410042e-01
2.465758055799722293e+00,7.388060811311219004e+04,1.247753745031044019e+02,4.844491045707950416e-01
2.520110079810574888e+00,7.129207473552740703e+04,1.257702070187541068e+02,4.896769910509845558e-01
2.575660170479722400e+00,6.876525662862660829e+04,1.267195703288783193e+02,4.949454544065561845e-01
2.632434736459718927e+00,6.629913297618117940e+04,1.276205388666948579e+02,5.002525355360978310e-01
2.690460768521755863e+00,6.389281733516637905e+04,1.284703375562554584e+02,5.055961564979510880e-01
2.749765852387140441e+00,6.154553864191162575e+04,1.292663556329010532e+02,5.109741268321867924e-01
2.810378181841619138e+00,5.925662317789700319e+04,1.300061593631328662e+02,5.163841508091120414e-01
2.872326572138772516e+00,5.702547754213582084e+04,1.306875035430560104e+02,5.218238350768588107e-01
2.935640473698859942e+00,5.485157267188114201e+04,1.313083416691894456e+02,5.272906965823165315e-01
3.000349986109622780e+00,5.273442894723085192e+04,1.318668346917541498e+02,5.327821713727307618e-01
3.066485872435704252e+00,5.067360240820534091e+04,1.323613582782361959e+02,5.382956229188141650e-01
3.134079573843488564e+00,4.866867210518510547e+04,1.327905085337195317e+02,5.438283518417990070e-01
3.203163224548308374e+00,4.671922859538737976e+04,1.331531061438371637e+02,5.493776044867841879e-01
3.273769667091132263e+00,4.482486358950228896e+04,1.334481989258063379e+02,5.549405830516214166e-01
3.345932467951992617e+00,4.298516074388352718e+04,1.336750627925339643e+02,5.605144544899302028e-01
3.419685933507571995e+00,4.119968758497066301e+04,1.338332011538145139e+02,5.660963604719283504e-01
3.495065126340542339e+00,3.946798854408574698e+04,1.339223427968618410e+02,5.716834265665113879e-01
3.572105881908404612e+00,3.778957907256060571e+04,1.339424383054928853e+02,5.772727716619338034e-01
3.650844825579754982e+00,3.616394079945961857e+04,1.338936550929278440e+02,5.828615172348241558e-01
3.731319390046076823e+00,3.459051768710262695e+04,1.337763711371581223e+02,5.884467959526205050e-01
3.813567833117336381e+00,3.306871313327215466e+04,1.335911675199537001e+02,5.940257608455843386e-01
3.897629255909841994e+00,3.159788796350194025e+04,1.333388198807018910e+02,5.995955928448327699e-01
3.983543621435013282e+00,3.017735925225438768e+04,1.330202889042902257e+02,6.051535096532748570e-01
4.071351773597895018e+00,2.880639990814721750e+04,1.326367099681267234e+02,6.106967722665479492e-01
4.161095456614454235e+00,2.748423895570427339e+04,1.321893820771409764e+02,6.162226929082142979e-01
4.252817334856886511e+00,2.621006244437994974e+04,1.316797562172761502e+02,6.217286409320902374e-01
4.346561013136360785e+00,2.498301491481674020e+04,1.311094232576627974e+02,6.272120493810424691e-01
4.442371057432859871e+00,2.380220135240170566e+04,1.304801015294897297e+02,6.326704203302225826e-01
4.540293016081960786e+00,2.266668955913088575e+04,1.297936242057123479e+02,6.381013299402789052e-01
4.640373441428621071e+00,2.157551287650137965e+04,1.290519266003549319e+02,6.435024332335753661e-01
4.742659911958289065e+00,2.052767319454637618e+04,1.282570334994636312e+02,6.488714675915637775e-01
4.847201054915829310e+00,1.952214418512265183e+04,1.274110466279743576e+02,6.542062569765113578e-01
4.954046569423036672e+00,1.855787470105671673e+04,1.265161323480851365e+02,6.595047139020686622e-01
5.063247250105728625e+00,1.763379228666206836e+04,1.255745096753861390e+02,6.647648430180069790e-01
5.174855011241634273e+00,1.674880674936042124e+04,1.245884386892192737e+02,6.699847419479303401e-01
5.288922911440569585e+00,1.590181374658095956e+04,1.235602094037041923e+02,6.751626036894695648e-01
5.405505178868641458e+00,1.509169834668851217e+04,1.224921311557830563e+02,6.802967169758916688e-01
5.524657237028446133e+00,1.431733852732038213e+04,1.213865225566585053e+02,6.853854672751711341e-01
5.646435731107545486e+00,1.357760857911899438e+04,1.202457020432926242e+02,6.904273368361683039e-01
5.770898554907732070e+00,1.287138238736784479e+04,1.190719790573256489e+02,6.954209043714821847e-01
5.898104878367885995e+00,1.219753656841299926e+04,1.178676458699746092e+02,7.003648448996204756e-01
6.028115175693510963e+00,1.155495344193376877e+04,1.166349700632741104e+02,7.052579282110904568e-01
6.160991254106327197e+00,1.094252382407427831e+04,1.153761876704932234e+02,7.100990185958498957e-01
6.296796283227577007e+00,1.035914963013145461e+04,1.140934969717504117e+02,7.148870723167256580e-01
6.435594825109022921e+00,9.803746278891547263e+03,1.127890529347847064e+02,7.196211370553370346e-01
6.577452864925905196e+00,9.275244893802391744e+03,1.114649622855383768e+02,7.243003489535312367e-01
6.722437842346471015e+00,8.772594298953014004e+03,1.101232791886573352e+02,7.289239313292833478e-01
6.870618683592947029e+00,8.294762810305586754e+03,1.087660015142099041e+02,7.334911918501390016e-01
7.022065834209247015e+00,7.840739824789435261e+03,1.073950676638264667e+02,7.380015204021485031e-01
7.176851292550957773e+00,7.409537211732680589e+03,1.060123539270435344e+02,7.424543865303485646e-01
7.335048644013541619e+00,7.000190512685229805e+03,1.046196723368394572e+02,7.468493365579611520e-01
7.496733096015014475e+00,6.611759956993477317e+03,1.032187689921363756e+02,7.511859913714673542e-01
7.661981513749740458e+00,6.243331301539331434e+03,1.018113228143476050e+02,7.554640428808592212e-01
7.830872456730343600e+00,5.894016503874136106e+03,1.003989447048268886e+02,7.596832521756892165e-01
8.003486216135090814e+00,5.562954238581688514e+03,9.898317707025731238e+01,7.638434455940364964e-01
8.179904852978523877e+00,5.249310267114944509e+03,9.756549368355304352e+01,7.679445129046108542e-01
