theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
2.134943986815411421e+01,3.589892261675986447e+02,4.545188346833101889e+01,8.947616686257063856e-01
2.182003967643733588e+01,3.373095238423987894e+02,4.461050860683178598e+01,8.966407908692377582e-01
2.230101278635862982e+01,3.169368319785983772e+02,4.378439822847491314e+01,8.984851206125181733e-01
2.279258785374185692e+01,2.977932327807241677e+02,4.297338838956820695e+01,9.002952914463603351e-01
2.329499857460808343e+01,2.798053397928500772e+02,4.217730963597424676e+01,9.020719300027836285e-01
2.380848379627522604e+01,2.629040466416059303e+02,4.139598758395203504e+01,9.038156557373048239e-01
2.433328763090669966e+01,2.470242884623353348e+02,4.062924346825625577e+01,9.055270807347516326e-01
2.486965957156292362e+01,2.321048154945481770e+02,3.987689465877797801e+01,9.072068095372992635e-01
2.541785461081096997e+01,2.180879783402213548e+02,3.913875514699687841e+01,9.088554389934356825e-01
2.597813336194865386e+01,2.049195243875105064e+02,3.841463600349673868e+01,9.104735581266132360e-01
2.655076218290076184e+01,1.925484049127803985e+02,3.770434580777560285e+01,9.120617480224052498e-01
2.713601330284627267e+01,1.809265923853224081e+02,3.700769105155821848e+01,9.136205817330554924e-01
2.773416495163679230e+01,1.700089075114836135e+02,3.632447651679266443e+01,9.151506241983130563e-01
2.834550149206772218e+01,1.597528555680139277e+02,3.565450562948478108e+01,9.166524321815369136e-01
2.897031355506505435e+01,1.501184715880785916e+02,3.499758079049534842e+01,9.181265542200788277e-01
2.960889817785203348e+01,1.410681739774265964e+02,3.435350368439302571e+01,9.195735305890224698e-01
3.026155894516139711e+01,1.325666261525439609e+02,3.372207556742544199e+01,9.209938932773464870e-01
3.092860613356033639e+01,1.245806058071184736e+02,3.310309753563669943e+01,9.223881659757127149e-01
3.161035685895673097e+01,1.170788814277202619e+02,3.249637077412734243e+01,9.237568640750256632e-01
3.230713522735686638e+01,1.100320956941618107e+02,3.190169678841846235e+01,9.251004946750307489e-01
3.301927248894624256e+01,1.034126554144701657e+02,3.131887761884792098e+01,9.264195566022001005e-01
3.374710719556672700e+01,9.719462765872557952e+01,3.074771603889233162e+01,9.277145404362289183e-01
3.449098536166496132e+01,9.135364177012806408e+01,3.018801573827532181e+01,9.289859285444952430e-01
3.525126062878850774e+01,8.586679694551007458e+01,2.963958149168781375e+01,9.302341951238457529e-01
3.602829443370791296e+01,8.071257509107992689e+01,2.910221931391387429e+01,9.314598062491400432e-01
3.682245618024465728e+01,7.587075867241581761e+01,2.857573660212210953e+01,9.326632199280016078e-01
3.763412341488666613e+01,7.132235329062247331e+01,2.805994226605058373e+01,9.338448861612410612e-01
3.846368200627485123e+01,6.704951472907949039e+01,2.755464684678161191e+01,9.350052470084826428e-01
3.931152632864605323e+01,6.303548022734352685e+01,2.705966262477177153e+01,9.361447366585131658e-01
