theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
1.793222086060967513e+01,2.217767484555007229e+01,1.980987200201999476e+00,9.962928735013486525e-01
1.832749585382779856e+01,2.451324566122121240e+01,2.287202287198392803e+00,9.963810587222696746e-01
1.873148378458322227e+01,2.137148565318870652e+01,2.082939107906412346e+00,9.964692046594445518e-01
1.914437670975237538e+01,1.674528642339035756e+01,1.704796489946513560e+00,9.965499367844994349e-01
1.956637091966839748e+01,1.918847512541603351e+01,2.040603029576338212e+00,9.966289754856946237e-01
1.999766703143802360e+01,1.717227548444872554e+01,1.907585497802791075e+00,9.967104589788663427e-01
2.043847008431550094e+01,1.404108965161812606e+01,1.629277570867982528e+00,9.967835971113258031e-01
2.088898963717873514e+01,1.630708597632468226e+01,1.976554205663695774e+00,9.968602880285228895e-01
2.134943986815411421e+01,1.178866727862015829e+01,1.492571621479853006e+00,9.969315144428569919e-01
2.182003967643733588e+01,1.428644196586663462e+01,1.889438030149051206e+00,9.970025461869086447e-01
2.230101278635862982e+01,1.029638065087881316e+01,1.422431176318705859e+00,9.970715118890056683e-01
2.279258785374185692e+01,1.220420680678407699e+01,1.761141830515403184e+00,9.971391336859882770e-01
2.329499857460808343e+01,9.759171227760175427e+00,1.471078382451405764e+00,9.972032387463474201e-01
2.380848379627522604e+01,9.198904087987985534e+00,1.448428520887030890e+00,9.972694298329216611e-01
2.433328763090669966e+01,1.004633554114904470e+01,1.652367931938710566e+00,9.973305012689278604e-01
2.486965957156292362e+01,7.896082048442545798e+00,1.356590691114752500e+00,9.973907471628765675e-01
2.541785461081096997e+01,7.001660995224955109e+00,1.256540123852614155e+00,9.974516709658867164e-01
2.597813336194865386e+01,7.658825116699840230e+00,1.435739127112645619e+00,9.975100579680655777e-01
2.655076218290076184e+01,7.677899565104321589e+00,1.503467039424164930e+00,9.975658454705561562e-01
2.713601330284627267e+01,6.931194218921885586e+00,1.417743466509993056e+00,9.976208642789879955e-01
2.773416495163679230e+01,6.113863123954690337e+00,1.306301421047457278e+00,9.976751256951331692e-01
2.834550149206772218e+01,5.442788831013103845e+00,1.214751024796759227e+00,9.977285600098051432e-01
2.897031355506505435e+01,5.002853930762495516e+00,1.166330717150813046e+00,9.977806164646904064e-01
2.960889817785203348e+01,4.791263046745446452e+00,1.166788142842227538e+00,9.978310164443535690e-01
3.026155894516139711e+01,4.580220455692322723e+00,1.165108781938781535e+00,9.978802409581083444e-01
3.092860613356033639e+01,4.226846735771053964e+00,1.123142072202234720e+00,9.979282730033471882e-01
3.161035685895673097e+01,3.999550167861502636e+00,1.110113656704085905e+00,9.979754234915808597e-01
3.230713522735686638e+01,3.746105418077551708e+00,1.086111451672573835e+00,9.980205766593164274e-01
