theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
1.174904954154923242e+00,3.322803701566984528e+05,1.274112143494846947e+02,3.650326579099718027e-01
1.200803059659839356e+00,3.237186854852046235e+05,1.296608424634202379e+02,3.712274767771764905e-01
1.227272029953750954e+00,3.148099583278473001e+05,1.317126944603999164e+02,3.740997499766459122e-01
1.254324448451582752e+00,3.056661342075066641e+05,1.335871234775112839e+02,3.763642289831877763e-01
1.281973175940998910e+00,2.964588995852901717e+05,1.353380353263905249e+02,3.824190126374383825e-01
1.310231356696456517e+00,2.865401571547389030e+05,1.366403518469656149e+02,3.923237309203254641e-01
1.339112424728023942e+00,2.762382655280122417e+05,1.375990441000015494e+02,3.983089454946451280e-01
1.368630110167945224e+00,2.662320040120982449e+05,1.385255685024920069e+02,4.025546419835356882e-01
1.398798445797978296e+00,2.569866765601619554e+05,1.396749065274716770e+02,4.027236577765772041e-01
1.429631773720614563e+00,2.506088750227684504e+05,1.422794998615782163e+02,4.158038206030414963e-01
1.461144752177350625e+00,2.459962521616844169e+05,1.458856164810321729e+02,4.182478418578621793e-01
1.493352362517253562e+00,2.420398848991041305e+05,1.499370713317691752e+02,4.236023507607630245e-01
1.526269916319131337e+00,2.382955858001586748e+05,1.541970925430581474e+02,4.335134845999463749e-01
1.559913062670695849e+00,2.351673394649128313e+05,1.589554031276333603e+02,4.380848698713674105e-01
1.594297795608178303e+00,2.313305551333699259e+05,1.633312893727274115e+02,4.463584881289522910e-01
1.629440461719935396e+00,2.263338816687752260e+05,1.669260296144570361e+02,4.506058440160181089e-01
1.665357767917656551e+00,2.191193087138600822e+05,1.688080847766339332e+02,4.592596908748690643e-01
1.702066789378873235e+00,2.106954516160813509e+05,1.695531471651087543e+02,4.670223744488495310e-01
1.739584977664540455e+00,2.025253670981617179e+05,1.702425926203186464e+02,4.726012636130462741e-01
1.777930169015553119e+00,1.964308037926380348e+05,1.724791057215833234e+02,4.807629679438261694e-01
1.817120592832139003e+00,1.927009678267627023e+05,1.767457157098761513e+02,4.871109362378381324e-01
1.857174880340162426e+00,1.902985211803112761e+05,1.823217641215724143e+02,4.941197633596398631e-01
1.898112073448454451e+00,1.894944704242425505e+05,1.896434048334490683e+02,5.018569429936453608e-01
1.939951633801385800e+00,1.887612177795185999e+05,1.973295268294083655e+02,5.106410126680024364e-01
1.982713452030979928e+00,1.863194445325541892e+05,2.034583819244502649e+02,5.174981941586310752e-01
2.026417857212970297e+00,1.802854862861060246e+05,2.056441088599084139e+02,5.278552824134530308e-01
