t_s,dot_x,dot_y,bg_dark_Ylin,bg_dark_Ymax_code,bg_dark_sat,leftchk_neutral_Ylin,leftchk_neutral_Ymax_code,leftchk_neutral_sat,leftchk_colour_Ylin,leftchk_colour_Ymax_code,leftchk_colour_sat,rightchk_neutral_Ylin,rightchk_neutral_Ymax_code,rightchk_neutral_sat,lamp_face_Ylin,lamp_face_Ymax_code,lamp_face_sat,leftchk_edge_rel
32.2000,92.2,181.8,0.003961,16.2,0.5753,0.008746,34.2,0.2614,0.007514,30.9,0.4101,0.264992,192.9,0.4130,0.611659,212.8,0.1725,0.17519
32.2333,90.2,179.2,0.003975,16.6,0.5728,0.008750,34.7,0.2600,0.007515,30.9,0.4120,0.267019,192.8,0.4126,0.611836,212.8,0.1734,0.17637
32.2667,87.8,177.2,0.004012,16.3,0.5718,0.008806,34.6,0.2584,0.007572,31.2,0.4139,0.268341,193.8,0.4128,0.615901,213.8,0.1733,0.17629
32.3000,86.2,175.8,0.004020,16.3,0.5741,0.008818,34.4,0.2588,0.007583,31.2,0.4149,0.270465,194.3,0.4128,0.616633,213.8,0.1739,0.17728
32.3333,83.8,173.8,0.004047,17.1,0.5724,0.008884,34.6,0.2580,0.007635,31.0,0.4138,0.271881,194.8,0.4127,0.619819,214.2,0.1723,0.17676
32.3667,81.2,172.2,0.004050,17.1,0.5727,0.008884,34.6,0.2617,0.007611,31.5,0.4138,0.273753,194.9,0.4126,0.620198,214.2,0.1726,0.17563
32.4000,81.2,170.2,0.004085,17.1,0.5741,0.008984,35.1,0.2629,0.007670,31.5,0.4115,0.275169,196.2,0.4127,0.623153,214.8,0.1731,0.17549
32.4333,80.8,170.8,0.004090,17.1,0.5735,0.008995,35.1,0.2661,0.007678,31.5,0.4117,0.276774,195.6,0.4130,0.623490,214.8,0.1739,0.17548
32.4667,80.2,170.8,0.004104,17.1,0.5632,0.009158,35.7,0.2660,0.007761,32.5,0.4095,0.278455,196.4,0.4126,0.627042,215.7,0.1747,0.16717
32.5000,80.2,171.2,0.004111,17.1,0.5635,0.009164,35.7,0.2693,0.007785,32.2,0.4093,0.279900,196.6,0.4120,0.627973,215.7,0.1739,0.16768
32.5333,80.8,171.8,0.004148,17.1,0.5716,0.009263,35.7,0.2594,0.007868,32.3,0.4108,0.282810,197.6,0.4121,0.631906,216.0,0.1733,0.17115
32.5667,81.2,172.2,0.004153,17.6,0.5738,0.009281,35.6,0.2593,0.007880,32.9,0.4130,0.283706,197.6,0.4124,0.631990,216.3,0.1735,0.16986
32.6000,81.2,172.2,0.004171,17.6,0.5657,0.009451,35.9,0.2637,0.007989,32.9,0.4115,0.284664,197.6,0.4128,0.633971,216.2,0.1733,0.16727
32.6333,81.8,172.2,0.004177,17.6,0.5653,0.009482,36.2,0.2626,0.008035,32.9,0.4103,0.287394,197.8,0.4112,0.636486,216.8,0.1743,0.16739
32.6667,81.8,172.2,0.004216,17.6,0.5737,0.009513,36.2,0.2635,0.008097,32.9,0.4134,0.288777,199.3,0.4130,0.638271,217.5,0.1747,0.16777
32.7000,81.8,172.2,0.004230,17.6,0.5771,0.009515,36.2,0.2634,0.008110,32.9,0.4139,0.289720,199.2,0.4130,0.639675,217.5,0.1733,0.16990
32.7333,81.8,172.2,0.004255,17.6,0.5816,0.009645,36.6,0.2652,0.008223,32.9,0.4121,0.292019,199.3,0.4123,0.644043,218.1,0.1744,0.17079
32.7667,81.8,172.2,0.004265,17.6,0.5799,0.009662,36.7,0.2636,0.008268,34.0,0.4105,0.293579,200.4,0.4114,0.644654,218.1,0.1745,0.17031
32.8000,81.8,171.8,0.004298,17.6,0.5768,0.009675,36.6,0.2670,0.008308,34.1,0.4096,0.295073,200.4,0.4126,0.646265,217.9,0.1739,0.17053
32.8333,81.2,171.2,0.004313,17.6,0.5872,0.009673,36.6,0.2667,0.008304,34.1,0.4119,0.295651,200.4,0.4136,0.646459,217.9,0.1744,0.17545
32.8667,82.2,170.8,0.004343,17.3,0.5761,0.009822,37.2,0.2721,0.008395,34.0,0.4065,0.299709,199.8,0.4119,0.653012,218.3,0.1708,0.14258
32.9000,82.8,170.8,0.004343,17.3,0.5761,0.009822,37.2,0.2721,0.008398,34.0,0.4073,0.299709,199.8,0.4119,0.653012,218.3,0.1708,0.14168
32.9333,83.8,170.8,0.004347,17.3,0.5849,0.009863,37.2,0.2696,0.008436,34.4,0.4167,0.301320,200.0,0.4130,0.655376,219.0,0.1733,0.14369
32.9667,84.8,171.2,0.004347,17.3,0.5849,0.009863,37.2,0.2696,0.008447,34.4,0.4176,0.301320,200.0,0.4130,0.655376,219.0,0.1733,0.14559
33.0000,86.2,170.8,0.004423,18.1,0.5830,0.010090,37.2,0.2708,0.008506,34.4,0.4196,0.305341,200.9,0.4119,0.658683,219.3,0.1721,0.14477
33.0333,87.2,170.8,0.004423,18.1,0.5830,0.010090,37.2,0.2708,0.008513,34.4,0.4200,0.305341,200.9,0.4119,0.658683,219.3,0.1721,0.14435
33.0667,87.8,171.2,0.004478,18.1,0.5824,0.010158,38.4,0.2688,0.008633,34.4,0.4195,0.309046,202.3,0.4119,0.663364,219.3,0.1704,0.14615
33.1000,88.8,170.8,0.004478,18.1,0.5824,0.010158,38.4,0.2688,0.008633,33.9,0.4197,0.309050,202.3,0.4119,0.663364,219.3,0.1704,0.14806
33.1333,88.8,170.8,0.004522,18.1,0.5827,0.010233,38.4,0.2668,0.008815,34.5,0.4165,0.312407,202.5,0.4116,0.666014,220.5,0.1728,0.14472
33.1667,88.8,170.8,0.004522,18.1,0.5827,0.010233,38.4,0.2668,0.008815,34.5,0.4169,0.312407,202.5,0.4116,0.666014,220.5,0.1728,0.14516
33.2000,88.8,170.2,0.004551,18.1,0.5843,0.010460,38.7,0.2693,0.008906,34.8,0.4172,0.315545,203.3,0.4123,0.670497,220.8,0.1736,0.14640
33.2333,88.8,170.2,0.004551,18.1,0.5846,0.010460,38.7,0.2693,0.008907,34.8,0.4173,0.315545,203.3,0.4123,0.670497,220.8,0.1736,0.14641
33.2667,88.2,169.2,0.004621,19.1,0.5833,0.010655,39.2,0.2696,0.009012,35.8,0.4171,0.319362,204.4,0.4113,0.673771,220.8,0.1730,0.14604
33.3000,88.2,170.2,0.004620,19.1,0.5843,0.010655,39.2,0.2696,0.009021,35.8,0.4169,0.319425,204.4,0.4117,0.673771,220.8,0.1730,0.14588
33.3333,88.8,170.2,0.004663,19.1,0.5839,0.010775,39.5,0.2705,0.009157,35.5,0.4157,0.322817,204.9,0.4117,0.677024,222.5,0.1736,0.14636
33.3667,89.2,170.2,0.004664,19.1,0.5872,0.010784,39.5,0.2703,0.009171,35.5,0.4160,0.323104,204.9,0.4124,0.677024,222.5,0.1736,0.14696
33.4000,89.8,169.8,0.004720,19.1,0.5885,0.011006,40.2,0.2660,0.009336,35.5,0.4127,0.326021,205.9,0.4122,0.680312,222.5,0.1740,0.14710
33.4333,90.2,169.8,0.004720,19.1,0.5898,0.011019,40.2,0.2666,0.009351,35.5,0.4123,0.326415,205.9,0.4129,0.680617,223.7,0.1740,0.14748
33.4667,90.2,169.8,0.004764,18.1,0.5898,0.011088,40.7,0.2650,0.009458,35.8,0.4126,0.328976,206.5,0.4126,0.684220,223.2,0.1731,0.14766
33.5000,90.8,169.2,0.004763,18.1,0.5942,0.011083,40.7,0.2657,0.009468,35.8,0.4126,0.329501,206.5,0.4130,0.684430,223.2,0.1731,0.14545
33.5333,91.2,169.8,0.004766,18.1,0.5910,0.011110,40.7,0.2646,0.009501,36.3,0.4142,0.329854,206.1,0.4129,0.684937,223.7,0.1739,0.14541
33.5667,91.2,169.8,0.004767,18.1,0.5902,0.011101,40.7,0.2643,0.009495,36.3,0.4146,0.329855,206.1,0.4129,0.685367,223.7,0.1722,0.14576
33.6000,91.2,168.8,0.004756,18.1,0.5859,0.011109,40.5,0.2674,0.009485,35.5,0.4157,0.329635,206.1,0.4126,0.684253,223.7,0.1716,0.14590
33.6333,139.2,170.8,0.004759,18.1,0.5873,0.011109,40.5,0.2674,0.009618,36.5,0.4123,0.329686,206.1,0.4127,0.684253,223.7,0.1716,0.14725
33.6667,144.8,170.8,0.004756,18.1,0.5855,0.011116,40.5,0.2657,0.009606,35.8,0.4131,0.329567,206.3,0.4129,0.684141,223.7,0.1721,0.14650
33.7000,160.8,172.8,0.004756,18.1,0.5859,0.011114,40.5,0.2656,0.009434,35.6,0.4132,0.329579,206.3,0.4127,0.684141,223.7,0.1721,0.14481
33.7333,161.8,172.2,0.004757,18.1,0.5863,0.011108,40.7,0.2660,0.009422,35.6,0.4128,0.329496,206.3,0.4130,0.684189,224.0,0.1727,0.14532
33.7667,162.8,171.2,0.004757,18.1,0.5871,0.011108,40.7,0.2660,0.009418,35.5,0.4125,0.329489,206.3,0.4129,0.684189,224.0,0.1727,0.14571
33.8000,162.8,171.2,0.004759,18.1,0.5872,0.011108,40.7,0.2666,0.009418,36.4,0.4136,0.329432,206.3,0.4127,0.684460,223.2,0.1712,0.14511
33.8333,162.8,171.8,0.004763,18.1,0.5917,0.011090,40.7,0.2661,0.009407,36.3,0.4144,0.329373,206.0,0.4129,0.684490,223.2,0.1722,0.14480
33.8667,162.2,171.2,0.004774,19.1,0.5870,0.011113,39.6,0.2639,0.009437,35.5,0.4129,0.329423,206.4,0.4125,0.684401,223.2,0.1735,0.15131
33.9000,162.8,170.8,0.004777,19.1,0.5874,0.011119,40.1,0.2635,0.009429,35.8,0.4139,0.329498,206.4,0.4127,0.684313,223.2,0.1726,0.15109
33.9333,163.8,171.2,0.004776,19.1,0.5883,0.011106,39.6,0.2652,0.009423,35.6,0.4132,0.329543,206.4,0.4126,0.684204,223.7,0.1728,0.15218
33.9667,164.2,170.8,0.004776,18.6,0.5892,0.011109,39.6,0.2640,0.009424,36.0,0.4134,0.329519,206.4,0.4126,0.684374,223.2,0.1736,0.15142
34.0000,163.8,170.8,0.004779,18.8,0.5895,0.011111,39.6,0.2639,0.009430,35.5,0.4133,0.329552,206.3,0.4126,0.684138,223.3,0.1726,0.15203
34.0333,163.2,170.8,0.004778,18.8,0.5899,0.011102,39.6,0.2643,0.009435,35.8,0.4137,0.329506,206.3,0.4127,0.684305,223.3,0.1732,0.15326
34.0667,163.8,170.2,0.004775,19.1,0.5879,0.011107,39.6,0.2657,0.009438,35.8,0.4135,0.329553,207.0,0.4126,0.683818,223.1,0.1740,0.15515
34.1000,164.2,170.2,0.004777,19.1,0.5883,0.011104,40.1,0.2650,0.009438,35.8,0.4136,0.329546,206.5,0.4125,0.684226,223.2,0.1735,0.15450
34.1333,164.8,170.2,0.004777,18.8,0.5894,0.011110,40.1,0.2663,0.009429,36.0,0.4139,0.329576,206.4,0.4128,0.684135,223.1,0.1731,0.15855
34.1667,165.2,170.2,0.004778,18.8,0.5859,0.011112,39.6,0.2634,0.009427,35.8,0.4129,0.329520,206.4,0.4130,0.684278,223.1,0.1733,0.15806
34.2000,165.2,169.2,0.004785,19.1,0.5886,0.011117,40.1,0.2637,0.009445,35.9,0.4147,0.329630,206.4,0.4125,0.684438,223.1,0.1734,0.16006
34.2333,165.8,168.8,0.004779,19.1,0.5859,0.011115,40.1,0.2653,0.009446,35.8,0.4148,0.329525,206.4,0.4130,0.684427,223.2,0.1742,0.15857
34.2667,165.8,168.8,0.004785,19.1,0.5869,0.011116,40.1,0.2635,0.009448,35.8,0.4155,0.329635,207.0,0.4127,0.684750,223.2,0.1735,0.16043
34.3000,166.2,168.8,0.004784,19.3,0.5875,0.011119,39.6,0.2623,0.009448,35.7,0.4149,0.329637,207.0,0.4127,0.684546,223.2,0.1733,0.16125
34.3333,166.8,169.2,0.004784,19.1,0.5889,0.011124,40.1,0.2625,0.009447,36.3,0.4154,0.329597,206.4,0.4128,0.684699,223.2,0.1737,0.16149
34.3667,166.8,168.8,0.004784,19.3,0.5880,0.011120,39.6,0.2643,0.009450,35.8,0.4156,0.329565,206.4,0.4131,0.684505,223.2,0.1749,0.16139
34.4000,167.2,168.2,0.004782,19.3,0.5885,0.011124,39.8,0.2635,0.009456,35.8,0.4161,0.329620,206.4,0.4130,0.684469,223.2,0.1729,0.16204
34.4333,167.8,167.8,0.004785,19.1,0.5886,0.011120,40.1,0.2630,0.009462,35.5,0.4160,0.329615,206.5,0.4128,0.684751,223.2,0.1738,0.16186
34.4667,167.8,167.8,0.004781,19.1,0.5917,0.011121,39.8,0.2654,0.009452,35.8,0.4169,0.329673,207.0,0.4129,0.684578,223.3,0.1745,0.16495
34.5000,168.2,167.2,0.004782,19.3,0.5915,0.011119,39.8,0.2649,0.009456,35.5,0.4174,0.329667,206.4,0.4129,0.684731,223.3,0.1735,0.16461
34.5333,168.2,166.8,0.004781,19.1,0.5886,0.011122,40.1,0.2632,0.009467,36.3,0.4164,0.329648,206.4,0.4127,0.684621,223.2,0.1736,0.16354
34.5667,168.2,166.8,0.004779,19.3,0.5885,0.011121,39.8,0.2619,0.009468,36.3,0.4169,0.329612,206.4,0.4127,0.684406,223.2,0.1733,0.16278
34.6000,168.2,165.8,0.004782,19.3,0.5886,0.011121,40.1,0.2628,0.009476,36.3,0.4171,0.329617,207.0,0.4129,0.684293,223.2,0.1740,0.16267
34.6333,168.2,165.8,0.004780,19.3,0.5890,0.011117,40.1,0.2649,0.009479,35.8,0.4180,0.329611,206.4,0.4132,0.684562,223.2,0.1745,0.16228
34.6667,168.2,165.8,0.004785,19.1,0.5882,0.011126,39.8,0.2624,0.009472,36.3,0.4170,0.329603,206.4,0.4128,0.684638,223.2,0.1731,0.16348
34.7000,168.2,165.8,0.004783,19.3,0.5878,0.011122,40.1,0.2634,0.009476,36.1,0.4175,0.329632,206.5,0.4128,0.684441,223.2,0.1731,0.16307
34.7333,168.8,165.8,0.004782,19.1,0.5881,0.011114,40.1,0.2633,0.009477,36.3,0.4166,0.329611,206.4,0.4128,0.684196,223.2,0.1741,0.16216
34.7667,168.8,165.8,0.004782,19.1,0.5881,0.011114,40.1,0.2633,0.009477,36.3,0.4166,0.329611,206.4,0.4128,0.684196,223.2,0.1741,0.16216
34.8000,168.8,165.8,0.004781,19.1,0.5880,0.011110,39.8,0.2639,0.009470,36.4,0.4174,0.329658,206.4,0.4129,0.684606,223.2,0.1734,0.16187
34.8333,168.8,165.8,0.004783,19.3,0.5919,0.011123,39.8,0.2656,0.009467,36.3,0.4180,0.329656,206.4,0.4129,0.684745,223.2,0.1740,0.16477
34.8667,169.2,165.8,0.004783,19.1,0.5898,0.011133,40.1,0.2664,0.009458,35.5,0.4180,0.329533,206.4,0.4127,0.684768,223.2,0.1733,0.16564
34.9000,169.8,165.2,0.004780,19.1,0.5900,0.011144,40.1,0.2663,0.009469,35.5,0.4180,0.329502,206.4,0.4128,0.684768,223.2,0.1733,0.16483
34.9333,169.8,165.2,0.004779,19.1,0.5884,0.011134,40.1,0.2668,0.009465,35.8,0.4179,0.329496,206.4,0.4126,0.684775,223.2,0.1732,0.16082
34.9667,169.8,165.2,0.004778,19.3,0.5909,0.011130,40.1,0.2665,0.009468,35.5,0.4183,0.329500,206.4,0.4126,0.684775,223.2,0.1732,0.16035
35.0000,169.8,164.2,0.004771,19.6,0.5867,0.011136,40.1,0.2668,0.009463,35.5,0.4188,0.329491,206.3,0.4128,0.684515,223.2,0.1731,0.15738
35.0333,169.2,163.8,0.004769,19.3,0.5866,0.011132,40.1,0.2668,0.009466,35.5,0.4195,0.329467,206.4,0.4126,0.684756,223.2,0.1733,0.15846
35.0667,168.8,163.2,0.004765,18.2,0.5891,0.011123,40.1,0.2673,0.009473,35.5,0.4193,0.329450,206.4,0.4129,0.684733,223.2,0.1732,0.15830
35.1000,168.8,163.2,0.004767,18.2,0.5880,0.011131,40.1,0.2650,0.009473,35.6,0.4199,0.329459,206.4,0.4129,0.684729,223.2,0.1738,0.15887
35.1333,168.8,163.2,0.004779,18.6,0.5882,0.011125,40.1,0.2659,0.009476,35.8,0.4195,0.329490,206.3,0.4129,0.684615,223.2,0.1732,0.16088
35.1667,169.2,163.8,0.004778,18.6,0.5883,0.011135,40.1,0.2648,0.009476,35.9,0.4191,0.329480,206.4,0.4128,0.684568,223.3,0.1742,0.15989
35.2000,168.8,163.8,0.004781,18.6,0.5890,0.011120,40.1,0.2642,0.009482,35.7,0.4196,0.329479,206.4,0.4127,0.684514,223.3,0.1737,0.16211
35.2333,168.8,163.8,0.004782,18.6,0.5901,0.011132,40.1,0.2658,0.009481,35.8,0.4199,0.329485,206.4,0.4130,0.684936,223.2,0.1739,0.16211
35.2667,168.8,164.2,0.004778,19.1,0.5901,0.011129,40.1,0.2651,0.009480,35.5,0.4190,0.329466,206.4,0.4129,0.684517,223.3,0.1744,0.16270
35.3000,166.8,164.8,0.004780,18.9,0.5898,0.011123,40.1,0.2641,0.009482,35.7,0.4184,0.329496,206.4,0.4129,0.684676,223.3,0.1736,0.16284
35.3333,165.8,166.2,0.004781,19.1,0.5904,0.011135,40.1,0.2647,0.009473,35.8,0.4175,0.329516,206.4,0.4132,0.684831,223.2,0.1734,0.16391
35.3667,164.2,167.2,0.004781,19.1,0.5905,0.011134,40.1,0.2646,0.009470,35.7,0.4168,0.329508,206.3,0.4129,0.684660,223.7,0.1740,0.16333
35.4000,162.8,167.8,0.004780,19.3,0.5900,0.011121,40.1,0.2637,0.009475,35.5,0.4165,0.329486,206.4,0.4129,0.684883,223.7,0.1741,0.16304
35.4333,160.8,168.2,0.004774,18.8,0.5882,0.011116,40.1,0.2636,0.009476,35.8,0.4164,0.329454,206.4,0.4129,0.684637,223.7,0.1726,0.16130
35.4667,159.8,169.8,0.004772,19.3,0.5890,0.011121,40.1,0.2645,0.009477,35.5,0.4156,0.329470,206.2,0.4125,0.684571,223.3,0.1733,0.16014
35.5000,158.2,170.2,0.004776,19.1,0.5875,0.011131,40.1,0.2655,0.009486,35.8,0.4150,0.329454,206.4,0.4128,0.684536,223.2,0.1741,0.15954
35.5333,156.8,171.8,0.004771,19.1,0.5890,0.011123,40.1,0.2649,0.009495,35.8,0.4139,0.329483,206.4,0.4129,0.684447,223.2,0.1734,0.15690
35.5667,156.8,171.8,0.004779,19.6,0.5889,0.011120,40.1,0.2648,0.009496,35.8,0.4131,0.329454,206.4,0.4129,0.684516,223.2,0.1730,0.15654
35.6000,156.8,171.2,0.004771,19.1,0.5864,0.011109,40.1,0.2657,0.009497,35.7,0.4137,0.329412,206.4,0.4128,0.684472,223.2,0.1734,0.15633
35.6333,156.2,171.2,0.004780,19.1,0.5901,0.011122,40.1,0.2631,0.009506,35.8,0.4145,0.329471,206.3,0.4128,0.684551,223.2,0.1747,0.16027
35.6667,156.2,171.8,0.004774,19.1,0.5878,0.011122,40.1,0.2654,0.009501,35.7,0.4140,0.329496,206.4,0.4129,0.684697,223.2,0.1733,0.15658
35.7000,156.2,171.2,0.004774,19.1,0.5886,0.011116,40.1,0.2653,0.009507,35.5,0.4135,0.329473,206.4,0.4126,0.684655,223.2,0.1734,0.15684
35.7333,156.2,171.2,0.004767,19.1,0.5876,0.011108,40.1,0.2646,0.009498,35.5,0.4146,0.329384,206.4,0.4126,0.684666,223.8,0.1741,0.15732
35.7667,156.2,171.2,0.004778,19.1,0.5892,0.011120,40.1,0.2646,0.009506,35.6,0.4136,0.329438,206.4,0.4128,0.684681,223.3,0.1736,0.16008
35.8000,156.2,170.8,0.004773,19.1,0.5870,0.011116,40.1,0.2664,0.009507,35.6,0.4143,0.329467,206.3,0.4127,0.684904,223.3,0.1745,0.15792
35.8333,156.8,170.8,0.004768,19.1,0.5906,0.011111,40.1,0.2668,0.009480,35.6,0.4156,0.329471,206.4,0.4128,0.684876,223.3,0.1740,0.16230
35.8667,156.8,170.8,0.004770,18.1,0.5969,0.011106,39.8,0.2663,0.009522,36.0,0.4117,0.330048,206.4,0.4134,0.683933,223.1,0.1736,0.14030
35.9000,157.2,171.2,0.004771,18.1,0.5934,0.011106,39.8,0.2663,0.009508,36.2,0.4122,0.330035,206.4,0.4131,0.684877,223.2,0.1721,0.13978
35.9333,157.8,170.8,0.004762,18.1,0.5946,0.011106,39.8,0.2669,0.009483,35.9,0.4129,0.329743,206.4,0.4128,0.683797,223.2,0.1715,0.14095
35.9667,158.2,170.2,0.004758,18.1,0.5948,0.011106,39.8,0.2669,0.009487,35.9,0.4122,0.329714,206.4,0.4127,0.684047,223.1,0.1721,0.14009
36.0000,158.8,170.2,0.004774,18.1,0.5947,0.011108,39.8,0.2673,0.009490,35.9,0.4119,0.329749,206.5,0.4130,0.685165,223.2,0.1711,0.14147
36.0333,159.2,170.2,0.004773,18.1,0.5964,0.011108,39.8,0.2673,0.009488,35.9,0.4130,0.329800,206.5,0.4130,0.684004,223.2,0.1713,0.14065
36.0667,159.8,170.2,0.004756,19.3,0.5895,0.011110,39.8,0.2670,0.009466,36.3,0.4115,0.329602,206.5,0.4121,0.683855,223.1,0.1717,0.14344
36.1000,159.8,170.2,0.004758,18.8,0.5897,0.011109,39.8,0.2662,0.009467,36.3,0.4127,0.329587,206.5,0.4119,0.683855,223.1,0.1717,0.14369
36.1333,159.8,170.2,0.004757,19.3,0.5905,0.011115,40.2,0.2676,0.009470,36.3,0.4111,0.329724,206.8,0.4121,0.683358,223.1,0.1736,0.14390
36.1667,160.2,169.8,0.004758,19.3,0.5883,0.011115,40.2,0.2667,0.009467,36.3,0.4115,0.329715,206.6,0.4119,0.683190,223.1,0.1743,0.14225
36.2000,160.2,169.2,0.004760,18.1,0.5890,0.011117,40.2,0.2653,0.009477,36.3,0.4121,0.329744,206.8,0.4124,0.683728,223.2,0.1735,0.14163
36.2333,160.8,169.8,0.004760,18.1,0.5896,0.011120,40.1,0.2655,0.009463,36.3,0.4128,0.329725,206.8,0.4125,0.683728,223.2,0.1735,0.14161
36.2667,160.8,169.2,0.004761,18.1,0.5897,0.011114,40.4,0.2668,0.009464,35.8,0.4127,0.329762,206.4,0.4129,0.683712,223.8,0.1722,0.14313
36.3000,161.2,169.8,0.004759,18.1,0.5882,0.011117,40.6,0.2663,0.009456,35.8,0.4123,0.329738,206.4,0.4127,0.683712,223.8,0.1722,0.14141
36.3333,161.8,169.8,0.004759,19.1,0.5892,0.011113,40.4,0.2660,0.009448,35.9,0.4129,0.329631,206.4,0.4129,0.683515,223.7,0.1728,0.14198
36.3667,161.8,169.8,0.004761,19.1,0.5892,0.011116,40.4,0.2659,0.009449,35.9,0.4126,0.329667,206.4,0.4131,0.683528,223.7,0.1729,0.14161
36.4000,161.2,169.2,0.004758,19.1,0.5883,0.011105,40.4,0.2656,0.009461,35.9,0.4130,0.329414,206.4,0.4123,0.683590,223.2,0.1719,0.14182
36.4333,161.8,169.2,0.004759,19.1,0.5885,0.011105,40.4,0.2661,0.009452,35.9,0.4128,0.329432,206.4,0.4123,0.683495,223.2,0.1718,0.14246
36.4667,161.8,168.8,0.004766,19.1,0.5899,0.011105,40.4,0.2664,0.009460,35.8,0.4136,0.329385,206.4,0.4125,0.683144,223.7,0.1727,0.14230
36.5000,162.2,168.8,0.004766,18.8,0.5892,0.011103,40.4,0.2661,0.009454,35.8,0.4134,0.329431,206.4,0.4125,0.683274,223.7,0.1723,0.14273
36.5333,162.2,168.8,0.004760,19.1,0.5906,0.011103,40.4,0.2651,0.009455,35.8,0.4137,0.329455,206.4,0.4128,0.683499,223.7,0.1720,0.14528
36.5667,162.8,168.2,0.004764,19.1,0.5896,0.011105,40.4,0.2652,0.009449,35.9,0.4139,0.329443,206.4,0.4125,0.683767,223.5,0.1721,0.14604
36.6000,162.2,168.2,0.004762,19.1,0.5886,0.011103,40.4,0.2648,0.009461,35.9,0.4137,0.329460,206.4,0.4125,0.683559,223.2,0.1714,0.14746
36.6333,161.8,167.8,0.004760,18.3,0.5884,0.011105,40.6,0.2645,0.009468,35.9,0.4144,0.329430,206.4,0.4126,0.683719,223.7,0.1719,0.14712
36.6667,161.8,167.8,0.004766,19.1,0.5878,0.011110,40.4,0.2652,0.009472,36.3,0.4141,0.329484,207.0,0.4125,0.683732,223.2,0.1723,0.14926
36.7000,162.8,168.2,0.004765,18.3,0.5885,0.011109,40.4,0.2651,0.009459,36.3,0.4141,0.329500,206.8,0.4127,0.683540,223.2,0.1722,0.14811
36.7333,162.8,168.2,0.004765,19.1,0.5883,0.011123,40.4,0.2639,0.009456,36.3,0.4145,0.329399,206.4,0.4122,0.683705,223.2,0.1728,0.15015
36.7667,162.8,168.8,0.004765,19.1,0.5884,0.011114,40.4,0.2637,0.009455,36.3,0.4145,0.329451,206.4,0.4127,0.683847,223.7,0.1727,0.14943
36.8000,162.8,168.2,0.004768,19.1,0.5893,0.011116,40.4,0.2635,0.009459,35.8,0.4136,0.329472,206.4,0.4125,0.683642,223.2,0.1728,0.15215
36.8333,162.8,168.2,0.004776,19.1,0.5917,0.011126,40.4,0.2638,0.009466,35.8,0.4146,0.329542,206.4,0.4126,0.683885,223.2,0.1730,0.15673
36.8667,162.8,168.8,0.004788,19.1,0.5908,0.011121,40.1,0.2660,0.009441,35.7,0.4153,0.329504,206.9,0.4127,0.684646,223.7,0.1731,0.16223
36.9000,279.2,164.8,0.004788,19.1,0.5883,0.011140,40.1,0.2654,0.009526,35.5,0.4097,0.329500,206.9,0.4126,0.684627,223.7,0.1730,0.11217
36.9333,280.8,164.2,0.004775,19.1,0.5887,0.011123,40.1,0.2654,0.009535,35.5,0.4097,0.329481,206.4,0.4126,0.683893,223.3,0.1730,0.10663
36.9667,281.2,164.2,0.004778,19.1,0.5877,0.011114,40.1,0.2649,0.009526,35.5,0.4096,0.329479,206.4,0.4126,0.684228,223.7,0.1733,0.10957
37.0000,281.2,164.2,0.004783,19.1,0.5892,0.011125,40.1,0.2653,0.009537,35.9,0.4100,0.329483,206.3,0.4129,0.684393,223.2,0.1733,0.10817
37.0333,282.2,164.8,0.004780,19.1,0.5893,0.011115,40.1,0.2676,0.009537,35.5,0.4098,0.329502,206.3,0.4128,0.684256,223.2,0.1733,0.10762
37.0667,282.2,164.8,0.004782,19.1,0.5891,0.011116,40.1,0.2638,0.009537,35.8,0.4100,0.329529,206.3,0.4129,0.684156,223.2,0.1741,0.11207
37.1000,284.9,164.8,0.004777,19.1,0.5881,0.011107,40.1,0.2643,0.009535,35.8,0.4096,0.329487,206.3,0.4128,0.684527,223.2,0.1738,0.11213
37.1333,284.3,164.2,0.004777,19.1,0.5914,0.011117,40.1,0.2640,0.009528,35.9,0.4109,0.329478,206.4,0.4128,0.684463,223.2,0.1736,0.11583
37.1667,284.3,164.2,0.004776,19.1,0.5916,0.011117,40.1,0.2648,0.009526,35.5,0.4109,0.329521,206.4,0.4130,0.684572,223.2,0.1736,0.11527
37.2000,552.4,187.7,0.004776,19.1,0.5898,0.011117,39.7,0.2664,0.009536,35.5,0.4103,0.329263,207.0,0.4131,0.684302,223.2,0.1744,0.11412
37.2333,551.4,189.3,0.004760,18.8,0.5886,0.011110,39.9,0.2631,0.009501,35.8,0.4077,0.326072,206.4,0.4132,0.683471,223.2,0.1737,0.11632
37.2667,550.4,189.2,0.004718,18.6,0.5862,0.010986,39.9,0.2649,0.009365,35.5,0.4096,0.324100,205.4,0.4126,0.679881,223.2,0.1734,0.11765
37.3000,550.4,189.9,0.004669,18.6,0.5874,0.010953,40.1,0.2652,0.009259,35.3,0.4104,0.319603,204.4,0.4133,0.673946,222.3,0.1748,0.12015
37.3333,549.9,190.2,0.004634,18.6,0.5848,0.010697,39.7,0.2666,0.009089,34.8,0.4119,0.317940,204.4,0.4128,0.672819,221.7,0.1734,0.11667
37.3667,546.2,190.2,0.004592,18.6,0.5848,0.010582,39.2,0.2678,0.009030,34.5,0.4106,0.313615,203.3,0.4134,0.667533,220.8,0.1739,0.11767
