t_s,mean_Yp,mean_Ylin,sat,dot_x,dot_y,dot_n
210.4667,1.1188,0.001259,0.0230,-1.00,-1.00,0
210.5000,1.1062,0.001255,0.0238,-1.00,-1.00,0
210.5333,1.0958,0.001252,0.0230,-1.00,-1.00,0
210.5667,1.0867,0.001249,0.0237,-1.00,-1.00,0
210.6000,1.0785,0.001247,0.0235,-1.00,-1.00,0
210.6333,1.0754,0.001246,0.0232,-1.00,-1.00,0
210.6667,1.0618,0.001242,0.0221,-1.00,-1.00,0
210.7000,1.0628,0.001242,0.0235,-1.00,-1.00,0
210.7333,1.0507,0.001238,0.0224,-1.00,-1.00,0
210.7667,1.0513,0.001239,0.0231,-1.00,-1.00,0
210.8000,1.0387,0.001235,0.0221,-1.00,-1.00,0
210.8333,1.0390,0.001234,0.0223,-1.00,-1.00,0
210.8667,1.0261,0.001231,0.0219,-1.00,-1.00,0
210.9000,1.0319,0.001233,0.0222,-1.00,-1.00,0
210.9333,1.0147,0.001227,0.0209,-1.00,-1.00,0
210.9667,1.0146,0.001227,0.0222,-1.00,-1.00,0
211.0000,1.0032,0.001224,0.0212,-1.00,-1.00,0
211.0333,1.0045,0.001224,0.0218,-1.00,-1.00,0
211.0667,0.9921,0.001221,0.0210,-1.00,-1.00,0
211.1000,0.9922,0.001220,0.0220,-1.00,-1.00,0
211.1333,0.9807,0.001217,0.0209,-1.00,-1.00,0
211.1667,0.9813,0.001217,0.0213,-1.00,-1.00,0
211.2000,0.9698,0.001214,0.0209,-1.00,-1.00,0
211.2333,0.9703,0.001214,0.0209,-1.00,-1.00,0
211.2667,0.9594,0.001211,0.0201,-1.00,-1.00,0
211.3000,0.9607,0.001211,0.0199,-1.00,-1.00,0
211.3333,0.4524,0.000137,0.0000,-1.00,-1.00,0
211.3667,0.3813,0.000116,0.0000,-1.00,-1.00,0
211.4000,0.3319,0.000101,0.0000,-1.00,-1.00,0
211.4333,0.2148,0.000065,0.0000,-1.00,-1.00,0
211.4667,0.1747,0.000053,0.0000,-1.00,-1.00,0
211.5000,0.0691,0.000021,0.0000,-1.00,-1.00,0
211.5333,0.0000,0.000000,0.0000,-1.00,-1.00,0
211.5667,0.0000,0.000000,0.0000,-1.00,-1.00,0
211.6000,22.5344,0.008824,0.2539,-1.00,-1.00,0
211.6333,45.0005,0.028841,0.2404,-1.00,-1.00,0
211.6667,67.4204,0.063537,0.2418,-1.00,-1.00,0
211.7000,89.9496,0.115258,0.2409,-1.00,-1.00,0
211.7333,112.3621,0.185266,0.2405,-1.00,-1.00,0
211.7667,134.7829,0.275367,0.2404,-1.00,-1.00,0
211.8000,157.2565,0.387158,0.2401,-1.00,-1.00,0
211.8333,168.3440,0.450684,0.2398,-1.00,-1.00,0
211.8667,168.3440,0.450684,0.2398,-1.00,-1.00,0
211.9000,168.3446,0.450695,0.2398,-1.00,-1.00,0
211.9333,168.3446,0.450695,0.2398,-1.00,-1.00,0
211.9667,168.3543,0.450754,0.2398,-1.00,-1.00,0
212.0000,168.3543,0.450754,0.2398,-1.00,-1.00,0
212.0333,168.3483,0.450723,0.2399,-1.00,-1.00,0
212.0667,168.3483,0.450723,0.2399,-1.00,-1.00,0
212.1000,168.3719,0.450859,0.2398,-1.00,-1.00,0
212.1333,168.3719,0.450859,0.2398,-1.00,-1.00,0
212.1667,168.3732,0.450867,0.2398,-1.00,-1.00,0
212.2000,168.3732,0.450867,0.2398,-1.00,-1.00,0
212.2333,168.3753,0.450879,0.2398,-1.00,-1.00,0
212.2667,168.3753,0.450879,0.2398,-1.00,-1.00,0
212.3000,168.3625,0.450805,0.2399,-1.00,-1.00,0
212.3333,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.3667,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.4000,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.4333,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.4667,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.5000,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.5333,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.5667,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.6000,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.6333,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.6667,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.7000,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.7333,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.7667,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.8000,168.3416,0.450655,0.2399,-1.00,-1.00,0
212.8333,168.3415,0.450655,0.2399,-1.00,-1.00,0
212.8667,168.3419,0.450657,0.2399,-1.00,-1.00,0
212.9000,168.3416,0.450655,0.2399,-1.00,-1.00,0
212.9333,168.3417,0.450656,0.2399,-1.00,-1.00,0
212.9667,168.3416,0.450655,0.2399,-1.00,-1.00,0
213.0000,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.0333,168.3416,0.450655,0.2399,-1.00,-1.00,0
213.0667,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.1000,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.1333,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.1667,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.2000,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.2333,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.2667,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.3000,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.3333,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.3667,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.4000,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.4333,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.4667,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.5000,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.5333,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.5667,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.6000,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.6333,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.6667,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.7000,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.7333,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.7667,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.8000,168.3416,0.450655,0.2399,-1.00,-1.00,0
213.8333,168.3415,0.450655,0.2399,-1.00,-1.00,0
213.8667,168.3419,0.450657,0.2399,-1.00,-1.00,0
213.9000,168.3416,0.450655,0.2399,-1.00,-1.00,0
213.9333,168.3417,0.450656,0.2399,-1.00,-1.00,0
213.9667,168.3416,0.450655,0.2399,-1.00,-1.00,0
214.0000,168.3417,0.450656,0.2399,-1.00,-1.00,0
214.0333,168.3416,0.450655,0.2399,-1.00,-1.00,0
214.0667,168.3417,0.450656,0.2399,-1.00,-1.00,0
214.1000,168.5140,0.451795,0.2385,-1.00,-1.00,0
214.1333,54.7730,0.082882,0.1042,-1.00,-1.00,0
214.1667,54.0419,0.080398,0.1046,-1.00,-1.00,0
214.2000,53.2217,0.077882,0.1049,-1.00,-1.00,0
214.2333,52.4894,0.075587,0.1053,-1.00,-1.00,0
214.2667,51.7890,0.073329,0.1051,-1.00,-1.00,0
214.3000,51.0045,0.071216,0.1077,-1.00,-1.00,0
214.3333,50.4996,0.069471,0.1040,-1.00,-1.00,0
214.3667,49.5588,0.067017,0.1066,-1.00,-1.00,0
214.4000,48.9050,0.065133,0.1042,-1.00,-1.00,0
214.4333,48.1462,0.063073,0.1056,-1.00,-1.00,0
214.4667,47.5128,0.061316,0.1037,-1.00,-1.00,0
214.5000,46.8150,0.059481,0.1046,-1.00,-1.00,0
214.5333,46.1610,0.057745,0.1029,-1.00,-1.00,0
214.5667,45.4839,0.056025,0.1040,-1.00,-1.00,0
214.6000,44.8387,0.054395,0.1023,-1.00,-1.00,0
214.6333,44.1630,0.052734,0.1038,-1.00,-1.00,0
214.6667,43.5520,0.051248,0.1024,-1.00,-1.00,0
214.7000,42.9051,0.049716,0.1037,-1.00,-1.00,0
214.7333,42.3281,0.048351,0.1023,-1.00,-1.00,0
214.7667,41.6882,0.046896,0.1034,-1.00,-1.00,0
214.8000,41.1276,0.045616,0.1025,-1.00,-1.00,0
214.8333,40.5227,0.044289,0.1033,-1.00,-1.00,0
214.8667,39.9728,0.043075,0.1022,-1.00,-1.00,0
214.9000,39.3808,0.041834,0.1034,-1.00,-1.00,0
214.9333,38.8389,0.040691,0.1020,-1.00,-1.00,0
214.9667,38.2717,0.039533,0.1031,-1.00,-1.00,0
215.0000,37.7495,0.038467,0.1017,-1.00,-1.00,0
215.0333,37.1923,0.037370,0.1024,-1.00,-1.00,0
215.0667,36.6898,0.036376,0.1010,-1.00,-1.00,0
215.1000,36.1508,0.035350,0.1021,-1.00,-1.00,0
215.1333,35.6595,0.034390,0.1000,-1.00,-1.00,0
215.1667,35.1542,0.033455,0.1009,-1.00,-1.00,0
215.2000,34.6453,0.032529,0.0996,-1.00,-1.00,0
215.2333,34.1549,0.031666,0.1001,-1.00,-1.00,0
215.2667,33.6932,0.030849,0.0999,-1.00,-1.00,0
215.3000,33.2095,0.030019,0.0997,-1.00,-1.00,0
215.3333,32.7705,0.029267,0.0998,-1.00,-1.00,0
215.3667,32.3049,0.028494,0.0998,-1.00,-1.00,0
215.4000,31.8599,0.027755,0.0998,-1.00,-1.00,0
215.4333,31.4169,0.027045,0.1000,-1.00,-1.00,0
215.4667,30.9857,0.026353,0.0995,-1.00,-1.00,0
215.5000,30.5369,0.025684,0.0998,-1.00,-1.00,0
215.5333,30.1265,0.025029,0.0992,-1.00,-1.00,0
215.5667,29.7000,0.024408,0.0995,-1.00,-1.00,0
215.6000,29.2921,0.023794,0.0988,-1.00,-1.00,0
215.6333,28.8946,0.023222,0.0993,-1.00,-1.00,0
215.6667,28.4895,0.022640,0.0986,-1.00,-1.00,0
215.7000,28.1042,0.022101,0.0988,-1.00,-1.00,0
215.7333,27.7223,0.021562,0.0986,-1.00,-1.00,0
215.7667,27.3344,0.021054,0.0988,-1.00,-1.00,0
215.8000,26.9608,0.020537,0.0982,-1.00,-1.00,0
215.8333,26.5784,0.020057,0.0983,-1.00,-1.00,0
215.8667,26.2305,0.019587,0.0982,-1.00,-1.00,0
215.9000,25.8665,0.019143,0.0986,-1.00,-1.00,0
