t_s,dot_x,dot_y,sky_upper_right_Ylin,sky_upper_right_Ymax_code,sky_upper_right_sat,grass_Ylin,grass_Ymax_code,grass_sat,water_left_Ylin,water_left_Ymax_code,water_left_sat,sun_disk_Ylin,sun_disk_Ymax_code,sun_disk_sat
583.6667,220.5,200.5,0.022274,44.9,0.7676,0.027611,254.9,0.2458,0.047371,252.0,0.3407,0.012073,41.9,0.3174
583.7000,221.8,201.3,0.022062,44.5,0.7609,0.027270,255.0,0.2466,0.045878,248.4,0.3389,0.011791,41.9,0.3102
583.7333,222.1,205.0,0.021445,44.5,0.7683,0.026467,254.9,0.2470,0.044297,243.6,0.3392,0.011600,41.9,0.3189
583.7667,222.5,206.8,0.021266,44.2,0.7605,0.026147,254.9,0.2468,0.043007,242.1,0.3372,0.011546,41.9,0.3144
583.8000,223.1,210.7,0.020765,45.0,0.7665,0.025484,255.0,0.2454,0.041607,239.8,0.3343,0.011212,41.9,0.3173
583.8333,225.6,213.9,0.020263,43.4,0.7627,0.025073,255.0,0.2471,0.041272,240.5,0.3232,0.010923,41.0,0.2956
583.8667,225.9,214.3,0.019942,42.9,0.7628,0.024770,255.0,0.2467,0.040567,244.2,0.3225,0.010786,40.1,0.2934
583.9000,226.7,215.3,0.019645,42.0,0.7614,0.024368,254.8,0.2467,0.040128,240.2,0.3256,0.010600,40.1,0.2988
583.9333,229.2,214.3,0.019303,42.0,0.7596,0.024078,255.0,0.2463,0.039079,236.8,0.3218,0.010583,39.5,0.2958
583.9667,230.2,216.5,0.018992,41.5,0.7601,0.023504,255.0,0.2458,0.038228,234.3,0.3241,0.010256,39.4,0.2941
584.0000,232.6,217.8,0.018718,41.3,0.7591,0.023193,255.0,0.2454,0.037385,234.3,0.3221,0.010100,40.1,0.2958
584.0333,235.1,221.1,0.018360,41.0,0.7591,0.022901,255.0,0.2440,0.037131,236.6,0.3197,0.010079,40.1,0.3004
584.0667,238.2,223.6,0.017980,40.5,0.7585,0.022320,255.0,0.2459,0.035711,229.8,0.3175,0.009749,38.4,0.3021
584.1000,238.8,225.7,0.017675,40.0,0.7581,0.021754,255.0,0.2474,0.034190,224.5,0.3208,0.009781,38.4,0.3056
584.1333,240.7,226.8,0.017299,40.0,0.7597,0.021448,255.0,0.2466,0.033490,221.0,0.3164,0.009466,38.4,0.3047
584.1667,241.6,228.2,0.016977,39.7,0.7597,0.021053,255.0,0.2466,0.032678,219.6,0.3175,0.009408,38.4,0.3063
584.2000,241.6,228.4,0.016652,38.7,0.7589,0.020577,255.0,0.2458,0.031697,216.9,0.3135,0.009207,36.3,0.3132
584.2333,239.9,229.0,0.016336,39.0,0.7587,0.020009,255.0,0.2466,0.030510,212.8,0.3154,0.009061,36.3,0.2949
584.2667,241.5,228.1,0.016030,38.6,0.7567,0.019777,255.0,0.2455,0.029894,210.9,0.3122,0.009004,36.0,0.3017
584.3000,239.6,229.0,0.015710,38.1,0.7597,0.019451,255.0,0.2444,0.029391,217.1,0.3134,0.008765,35.3,0.3075
584.3333,240.6,229.8,0.015387,37.2,0.7589,0.019014,254.0,0.2449,0.028293,206.9,0.3115,0.008784,35.3,0.3049
584.3667,240.6,230.9,0.015082,37.0,0.7600,0.018589,255.0,0.2456,0.027808,206.3,0.3136,0.008554,34.9,0.3010
584.4000,241.1,231.0,0.014760,36.7,0.7566,0.018277,253.1,0.2468,0.027040,202.5,0.3102,0.008416,34.8,0.2892
584.4333,239.1,231.9,0.014576,36.2,0.7593,0.017835,251.4,0.2454,0.026246,200.6,0.3111,0.008387,34.8,0.2875
584.4667,239.7,232.3,0.014220,35.7,0.7557,0.017570,251.1,0.2469,0.025861,199.6,0.3086,0.008116,33.4,0.2867
584.5000,239.0,235.2,0.014061,35.7,0.7585,0.017254,252.5,0.2457,0.025210,198.3,0.3113,0.008002,33.7,0.2975
584.5333,239.3,238.8,0.013707,35.2,0.7549,0.016921,254.0,0.2468,0.024624,195.7,0.3090,0.007927,33.4,0.2946
584.5667,232.4,249.8,0.013530,34.6,0.7570,0.016611,254.8,0.2458,0.024294,195.4,0.3107,0.007807,33.0,0.2823
584.6000,231.7,249.4,0.013426,34.6,0.7548,0.016454,254.9,0.2482,0.023911,194.2,0.3083,0.007787,32.2,0.2965
584.6333,231.9,249.8,0.013420,34.6,0.7569,0.016396,254.4,0.2456,0.023869,198.4,0.3090,0.007807,32.7,0.2807
584.6667,229.9,252.9,0.013114,34.2,0.7543,0.016002,254.9,0.2482,0.023305,204.0,0.3113,0.007440,31.7,0.2910
584.7000,229.0,262.8,0.012889,34.6,0.7573,0.015696,254.8,0.2466,0.022918,209.7,0.3113,0.007450,31.7,0.2878
584.7333,229.3,261.2,0.012541,33.6,0.7552,0.015503,255.0,0.2482,0.022434,213.3,0.3087,0.007321,31.7,0.3031
584.7667,229.0,263.2,0.012332,33.3,0.7575,0.015172,255.0,0.2479,0.021719,211.0,0.3116,0.007259,31.7,0.2965
584.8000,224.3,270.3,0.011993,32.4,0.7556,0.014750,254.6,0.2492,0.021000,208.9,0.3095,0.007146,30.0,0.2937
584.8333,217.1,274.4,0.011795,32.2,0.7584,0.014500,255.0,0.2479,0.020726,210.3,0.3082,0.006960,29.3,0.2831
584.8667,216.3,277.8,0.011508,31.7,0.7560,0.014322,255.0,0.2498,0.020258,204.3,0.3077,0.006952,29.3,0.2889
584.9000,206.2,291.1,0.011309,31.4,0.7581,0.013475,255.0,0.2492,0.019326,197.6,0.3121,0.006787,29.3,0.2927
584.9333,204.1,294.8,0.011039,30.9,0.7582,0.012986,253.1,0.2469,0.018652,188.5,0.3070,0.006559,27.6,0.3007
584.9667,204.9,296.0,0.010832,30.2,0.7578,0.012714,247.6,0.2473,0.018344,183.5,0.3070,0.006546,27.6,0.2970
585.0000,205.7,298.8,0.010665,30.6,0.7577,0.012559,245.5,0.2430,0.018063,179.9,0.3047,0.006454,27.7,0.3034
585.0333,205.5,297.6,0.010758,30.6,0.7589,0.012623,245.5,0.2413,0.018246,179.5,0.3055,0.006466,28.0,0.2905
585.0667,205.9,296.8,0.010903,31.0,0.7580,0.012802,244.1,0.2409,0.018716,182.1,0.3023,0.006473,27.9,0.3009
585.1000,206.2,296.2,0.010962,30.7,0.7606,0.012891,245.5,0.2404,0.019039,184.6,0.3053,0.006451,27.9,0.2954
585.1333,205.7,294.8,0.011146,31.0,0.7585,0.013124,246.3,0.2396,0.019266,187.2,0.3048,0.006581,27.7,0.2964
585.1667,205.7,294.7,0.011219,31.1,0.7590,0.013194,243.6,0.2393,0.019377,184.2,0.3051,0.006591,27.8,0.2892
585.2000,205.7,293.5,0.011297,31.4,0.7595,0.013347,245.4,0.2402,0.019511,183.8,0.3060,0.006631,28.7,0.2965
585.2333,205.3,293.6,0.011277,31.2,0.7594,0.013348,249.4,0.2391,0.019399,187.0,0.3050,0.006609,28.6,0.2893
585.2667,204.7,295.2,0.011078,31.1,0.7585,0.013203,247.4,0.2371,0.019044,184.4,0.3019,0.006596,28.9,0.2990
585.3000,205.2,297.7,0.010862,30.8,0.7601,0.012896,244.4,0.2361,0.018386,182.4,0.3047,0.006507,29.0,0.2999
585.3333,204.7,298.5,0.010688,30.8,0.7588,0.012630,243.9,0.2356,0.018039,186.6,0.3037,0.006471,27.7,0.2954
585.3667,205.0,300.6,0.010472,30.1,0.7596,0.012342,238.9,0.2346,0.017470,182.0,0.3046,0.006480,28.2,0.2871
585.4000,204.7,301.9,0.010239,29.8,0.7581,0.012107,240.9,0.2348,0.017034,182.3,0.3028,0.006059,27.2,0.2978
585.4333,205.1,301.8,0.010048,29.5,0.7593,0.011802,235.1,0.2356,0.016621,175.6,0.3041,0.006054,26.7,0.2969
585.4667,205.7,301.9,0.010104,29.5,0.7563,0.011847,232.3,0.2378,0.016776,174.3,0.3037,0.006011,26.7,0.2842
585.5000,205.5,300.6,0.010177,29.5,0.7576,0.011979,233.4,0.2358,0.016986,174.3,0.3053,0.006012,26.6,0.3006
585.5333,206.0,300.6,0.010326,30.2,0.7575,0.012215,232.9,0.2352,0.017350,174.5,0.3043,0.006225,27.0,0.2972
585.5667,206.4,299.0,0.010403,29.9,0.7597,0.012334,237.6,0.2336,0.017864,178.4,0.3047,0.006229,27.9,0.3035
585.6000,206.4,297.1,0.010507,30.1,0.7558,0.012584,237.6,0.2352,0.018251,179.8,0.3023,0.006313,28.0,0.3058
585.6333,206.4,297.0,0.010611,30.2,0.7578,0.012654,238.6,0.2328,0.018420,180.4,0.3047,0.006284,26.8,0.3056
585.6667,206.0,297.7,0.010754,30.2,0.7582,0.012937,238.2,0.2314,0.018813,180.1,0.3036,0.006381,27.2,0.2963
585.7000,206.3,296.7,0.010839,30.2,0.7600,0.013045,246.5,0.2320,0.019215,183.2,0.3054,0.006394,27.4,0.3056
585.7333,206.1,295.6,0.010947,30.6,0.7560,0.013302,239.9,0.2322,0.019318,181.4,0.3034,0.006556,28.6,0.3045
585.7667,205.8,295.0,0.011042,31.2,0.7590,0.013465,241.5,0.2306,0.019698,184.9,0.3023,0.006573,27.6,0.3054
585.8000,205.7,292.1,0.011217,31.4,0.7579,0.013714,246.0,0.2310,0.020408,190.0,0.3051,0.006618,28.0,0.3064
585.8333,205.5,291.9,0.011215,31.6,0.9079,0.013850,246.5,0.2422,0.020542,191.2,0.2967,0.006903,26.9,0.3129
585.8667,210.1,288.5,0.011376,31.0,0.9038,0.014541,245.8,0.2417,0.020797,188.5,0.2959,0.006878,26.9,0.3290
585.9000,211.1,285.7,0.011365,31.2,0.9037,0.014854,249.7,0.2406,0.021003,192.2,0.2995,0.006868,27.5,0.3295
585.9333,211.0,286.1,0.011504,31.2,0.9001,0.015112,249.7,0.2391,0.021358,192.2,0.2978,0.006934,27.7,0.3277
585.9667,211.5,285.0,0.011498,31.2,0.9011,0.015288,254.4,0.2382,0.021538,192.2,0.2980,0.006941,27.5,0.3246
586.0000,211.4,285.0,0.011732,31.6,0.8983,0.015597,254.1,0.2359,0.021831,192.2,0.2973,0.007036,27.5,0.3237
586.0333,211.3,284.4,0.011765,32.6,0.9009,0.015668,254.3,0.2357,0.021977,192.2,0.2991,0.007051,27.5,0.3282
586.0667,210.7,280.9,0.012132,32.9,0.8925,0.016182,254.6,0.2340,0.022640,194.2,0.2961,0.007137,28.5,0.3287
586.1000,210.8,278.5,0.012191,33.2,0.9005,0.016302,254.6,0.2343,0.023054,195.7,0.2994,0.007133,28.5,0.3279
586.1333,216.7,271.0,0.012366,33.2,0.8955,0.016786,254.4,0.2320,0.024188,202.2,0.2974,0.007148,28.5,0.3245
586.1667,221.5,266.4,0.012389,33.2,0.8987,0.017061,254.6,0.2317,0.025160,216.6,0.2984,0.007154,28.5,0.3174
586.2000,221.4,265.4,0.012727,33.8,0.8921,0.017363,254.7,0.2293,0.025359,216.9,0.2970,0.007280,29.2,0.3177
586.2333,221.6,264.8,0.012810,34.1,0.8978,0.017421,254.6,0.2284,0.025402,215.9,0.2985,0.007287,29.7,0.3253
586.2667,223.9,259.1,0.013043,34.1,0.8956,0.018061,254.5,0.2255,0.026790,222.6,0.2990,0.007522,29.7,0.3085
586.3000,227.5,254.6,0.013162,34.6,0.7652,0.018430,254.7,0.2244,0.028092,232.7,0.3078,0.007643,31.1,0.3258
586.3333,231.5,246.8,0.013253,34.2,0.7638,0.018866,254.9,0.2241,0.029328,240.7,0.3147,0.007704,31.0,0.3294
586.3667,236.7,238.7,0.013348,35.4,0.7683,0.019126,254.9,0.2221,0.030558,249.4,0.3216,0.007735,31.3,0.3341
586.4000,239.6,233.3,0.013729,35.4,0.7629,0.019639,255.0,0.2227,0.031391,252.2,0.3182,0.007827,32.5,0.3397
586.4333,239.4,236.0,0.013810,35.4,0.7664,0.019730,255.0,0.2217,0.031630,248.7,0.3216,0.007782,32.3,0.3201
586.4667,239.3,233.6,0.013953,35.4,0.7635,0.020054,255.0,0.2227,0.031570,243.7,0.3195,0.007960,31.7,0.3221
586.5000,238.6,231.9,0.014022,35.7,0.7680,0.020039,255.0,0.2217,0.031243,237.7,0.3219,0.007980,31.7,0.3302
586.5333,291.6,148.1,0.015484,40.5,0.7743,0.020195,232.5,0.1954,0.026799,190.3,0.3051,0.008033,32.7,0.3398
586.5667,296.8,146.4,0.015483,40.5,0.7743,0.020203,232.5,0.1935,0.026832,190.3,0.3029,0.008033,32.7,0.3398
586.6000,305.1,143.9,0.015625,40.1,0.7710,0.020425,232.5,0.1953,0.027007,191.1,0.3014,0.008028,32.7,0.3540
586.6333,307.5,142.7,0.015670,40.1,0.7739,0.020432,232.6,0.1937,0.027039,192.1,0.3039,0.008086,33.3,0.3236
586.6667,308.7,142.7,0.015863,40.0,0.7752,0.020783,232.6,0.1951,0.027445,192.1,0.3009,0.008218,34.3,0.3309
586.7000,308.9,141.0,0.015929,40.2,0.7775,0.020826,232.5,0.1936,0.027525,192.1,0.3047,0.008249,34.3,0.3245
586.7333,306.5,142.7,0.016092,40.2,0.7826,0.021167,234.2,0.1942,0.027976,193.1,0.3017,0.008327,34.4,0.3525
586.7667,299.1,144.3,0.016159,40.2,0.7794,0.021205,233.8,0.1918,0.028056,193.1,0.3036,0.008329,34.4,0.3444
586.8000,296.4,144.8,0.016272,40.2,0.7873,0.021487,234.5,0.1936,0.028412,194.1,0.3005,0.008455,33.8,0.3466
586.8333,293.6,146.5,0.016383,39.8,0.7718,0.021755,233.0,0.1926,0.028755,194.2,0.2936,0.008737,34.9,0.3335
586.8667,296.9,146.6,0.016560,40.2,0.7719,0.022103,233.0,0.1917,0.029155,195.0,0.2911,0.008895,35.5,0.3298
586.9000,296.5,146.9,0.016693,40.1,0.7740,0.022132,233.0,0.1913,0.029270,196.2,0.2944,0.008820,35.5,0.3224
586.9333,293.5,147.0,0.016871,40.2,0.7809,0.022491,233.9,0.1904,0.029692,197.0,0.2909,0.009055,36.5,0.3263
586.9667,293.2,146.9,0.016970,40.4,0.7790,0.022541,233.9,0.1903,0.029850,196.8,0.2931,0.009043,36.7,0.3284
587.0000,293.0,147.6,0.017160,40.8,0.7743,0.022904,235.0,0.1902,0.030279,197.6,0.2904,0.009254,37.3,0.3263
587.0333,293.7,147.9,0.017300,40.4,0.7712,0.022973,235.0,0.1907,0.030423,197.8,0.2937,0.009263,37.5,0.3204
587.0667,294.4,148.5,0.017491,40.4,0.7716,0.023275,235.0,0.1923,0.030830,198.9,0.2918,0.009436,37.7,0.3226
587.1000,292.5,148.3,0.017601,40.4,0.7750,0.023300,234.6,0.1923,0.030924,198.8,0.2929,0.009447,37.1,0.3250
587.1333,292.1,148.8,0.017811,41.0,0.7751,0.023731,235.0,0.1921,0.031388,199.8,0.2929,0.009657,38.8,0.3279
587.1667,289.6,150.3,0.017937,40.8,0.7728,0.023783,234.9,0.1910,0.031527,199.4,0.2944,0.009720,38.3,0.3229
587.2000,290.3,151.0,0.018117,41.1,0.7712,0.024115,235.6,0.1919,0.031987,199.6,0.2911,0.009798,39.0,0.3281
587.2333,290.2,150.6,0.018262,41.6,0.7691,0.024147,235.6,0.1912,0.032068,199.6,0.2934,0.009802,38.6,0.3241
587.2667,290.6,150.9,0.018493,41.4,0.7713,0.024551,235.6,0.1912,0.032561,200.1,0.2918,0.010022,38.6,0.3174
587.3000,289.9,150.4,0.018619,41.6,0.7692,0.024599,236.1,0.1908,0.032671,200.1,0.2935,0.010097,39.0,0.3138
587.3333,286.8,151.7,0.018823,41.7,0.7656,0.024982,236.3,0.1913,0.033129,201.1,0.2923,0.010226,38.9,0.3262
587.3667,284.3,152.2,0.018969,41.7,0.7667,0.025030,236.1,0.1898,0.033230,201.0,0.2936,0.010379,39.1,0.3280
587.4000,284.7,152.1,0.019154,42.6,0.7695,0.025402,236.3,0.1912,0.033685,201.9,0.2928,0.010487,39.8,0.3258
587.4333,284.9,152.2,0.019332,42.9,0.7708,0.025464,236.3,0.1896,0.033776,201.9,0.2936,0.010499,40.0,0.3124
587.4667,285.6,151.6,0.019525,42.6,0.7684,0.025849,237.0,0.1909,0.034261,203.0,0.2929,0.010552,40.0,0.3279
587.5000,284.4,151.4,0.019707,42.9,0.7677,0.025915,237.0,0.1898,0.034368,202.8,0.2943,0.010617,40.1,0.3135
587.5333,280.1,152.3,0.019832,42.9,0.7687,0.026312,238.0,0.1913,0.034874,203.8,0.2932,0.011071,41.5,0.3179
587.5667,275.8,151.7,0.020037,43.2,0.7661,0.026390,238.0,0.1896,0.034999,204.3,0.2940,0.011247,43.5,0.3177
587.6000,270.6,151.8,0.020177,43.2,0.7680,0.026770,238.6,0.1911,0.035487,205.5,0.2941,0.011312,42.5,0.3328
587.6333,273.2,152.8,0.020368,43.6,0.7673,0.026832,238.6,0.1900,0.035571,205.1,0.2950,0.011396,43.0,0.3250
587.6667,270.3,152.6,0.020563,43.9,0.7672,0.027211,238.6,0.1910,0.036096,205.1,0.2930,0.011528,43.0,0.3323
587.7000,270.9,152.7,0.020747,43.9,0.7658,0.027286,238.5,0.1894,0.036215,205.7,0.2946,0.011545,43.5,0.3271
587.7333,268.0,153.5,0.020847,43.5,0.7613,0.027718,238.5,0.1901,0.036553,205.7,0.2918,0.011872,44.5,0.3323
587.7667,264.1,153.5,0.021050,43.5,0.7617,0.027998,239.5,0.1879,0.037041,206.7,0.2917,0.012305,44.5,0.3285
587.8000,264.9,155.0,0.021224,43.9,0.7617,0.028068,239.8,0.1908,0.037131,206.7,0.2929,0.012768,46.1,0.3210
587.8333,263.3,155.6,0.021406,44.2,0.7618,0.028420,240.0,0.1887,0.037599,206.4,0.2907,0.013328,47.3,0.3190
587.8667,262.8,155.7,0.021572,44.2,0.7576,0.028551,240.0,0.1893,0.037707,206.5,0.2904,0.013318,47.6,0.3209
587.9000,261.7,155.8,0.021693,44.6,0.7585,0.028610,240.0,0.1892,0.037851,206.5,0.2909,0.013734,48.3,0.3258
587.9333,259.8,157.4,0.021918,44.3,0.7572,0.029171,240.9,0.1895,0.038627,207.4,0.2890,0.014163,48.6,0.3351
587.9667,259.8,157.9,0.022046,44.8,0.7590,0.029234,241.0,0.1888,0.038722,207.7,0.2898,0.014328,49.0,0.3351
588.0000,258.9,158.1,0.022307,45.0,0.7571,0.029656,241.1,0.1892,0.039205,208.4,0.2900,0.014328,49.6,0.3376
588.0333,257.5,158.4,0.022365,45.0,0.7586,0.029686,241.5,0.1895,0.039248,208.4,0.2903,0.014580,49.0,0.3318
588.0667,256.1,158.3,0.022694,45.4,0.7588,0.030152,242.0,0.1900,0.039922,209.5,0.2904,0.014975,49.5,0.3295
588.1000,255.8,158.3,0.022800,45.4,0.7602,0.030200,242.0,0.1892,0.040025,209.0,0.2902,0.014966,49.7,0.3245
588.1333,255.3,158.1,0.023109,45.9,0.7587,0.030582,242.1,0.1892,0.040350,209.5,0.2909,0.014948,50.0,0.3244
588.1667,254.6,157.9,0.023208,45.8,0.7607,0.030617,242.0,0.1892,0.040389,209.2,0.2912,0.014990,49.7,0.3218
588.2000,253.3,157.2,0.023409,45.9,0.7582,0.031213,242.6,0.1890,0.041082,210.3,0.2899,0.015349,50.1,0.3228
588.2333,252.6,157.0,0.023555,46.6,0.7597,0.031473,242.7,0.1886,0.041522,210.8,0.2889,0.015419,49.6,0.3129
588.2667,252.3,157.2,0.023810,46.9,0.7595,0.031516,242.2,0.1889,0.041539,210.8,0.2905,0.015429,49.5,0.3162
588.3000,251.2,157.4,0.023988,46.9,0.7602,0.031935,243.3,0.1887,0.042041,210.7,0.2901,0.015973,51.2,0.3206
588.3333,250.6,156.9,0.024203,46.9,0.7605,0.032042,243.1,0.1890,0.042282,211.4,0.2905,0.015775,50.9,0.3205
588.3667,250.6,156.8,0.024392,47.3,0.7602,0.032339,243.3,0.1888,0.042550,211.4,0.2905,0.016129,52.4,0.3256
588.4000,250.1,156.7,0.024587,46.9,0.7605,0.032490,243.9,0.1895,0.042798,211.3,0.2911,0.016183,52.5,0.3209
588.4333,249.0,155.7,0.024772,47.3,0.7609,0.032846,244.0,0.1885,0.043298,212.2,0.2905,0.016253,53.6,0.3166
588.4667,247.8,156.1,0.024913,47.3,0.7592,0.032942,244.0,0.1898,0.043438,211.7,0.2911,0.016236,53.4,0.3202
588.5000,248.2,155.7,0.025126,48.0,0.7591,0.033418,245.0,0.1886,0.043868,212.6,0.2895,0.016683,52.9,0.3142
588.5333,248.1,155.8,0.025254,48.0,0.7575,0.033628,245.0,0.1887,0.044213,212.6,0.2886,0.016580,52.9,0.3119
588.5667,246.5,156.0,0.025481,48.5,0.7586,0.034035,244.2,0.1893,0.044727,213.6,0.2897,0.016733,53.2,0.3152
588.6000,245.1,155.8,0.025730,49.0,0.7580,0.034099,244.6,0.1892,0.044823,213.6,0.2892,0.016900,53.2,0.3162
588.6333,244.3,156.0,0.025934,48.8,0.7583,0.034457,245.0,0.1880,0.045179,213.5,0.2905,0.016966,53.3,0.3117
588.6667,244.1,156.0,0.026152,49.3,0.7577,0.034694,245.0,0.1882,0.045667,214.5,0.2899,0.016925,53.3,0.3105
588.7000,242.9,156.3,0.026406,49.3,0.7587,0.034992,245.1,0.1889,0.046047,215.3,0.2913,0.016962,53.3,0.3184
588.7333,244.5,155.7,0.026664,49.8,0.7582,0.035097,245.1,0.1900,0.046114,215.3,0.2912,0.016981,53.4,0.3178
588.7667,243.2,155.8,0.026896,49.7,0.7581,0.035500,245.0,0.1881,0.046627,215.3,0.2889,0.017266,54.3,0.3163
588.8000,242.7,155.5,0.027102,50.4,0.7570,0.035773,246.0,0.1877,0.046917,215.3,0.2883,0.017424,53.6,0.3097
588.8333,242.5,155.5,0.027100,51.5,0.7689,0.035948,246.3,0.1883,0.047218,213.3,0.2966,0.017393,54.8,0.2828
588.8667,242.1,155.6,0.027527,51.0,0.7686,0.036335,246.3,0.1882,0.047620,214.8,0.2927,0.017461,54.8,0.2937
588.9000,243.2,155.1,0.027675,51.2,0.7694,0.036342,246.3,0.1878,0.047691,214.1,0.2979,0.017386,54.8,0.3022
588.9333,242.8,155.4,0.027810,51.0,0.7690,0.036502,246.1,0.1880,0.047843,214.1,0.2979,0.017706,55.2,0.2945
588.9667,242.5,155.5,0.027930,51.0,0.7704,0.036532,246.1,0.1881,0.048008,214.1,0.2983,0.017737,55.3,0.2999
589.0000,242.7,154.7,0.028520,50.8,0.7674,0.037274,246.1,0.1876,0.048808,215.7,0.2956,0.017732,55.3,0.2947
589.0333,241.6,154.8,0.028641,51.1,0.7676,0.037347,246.3,0.1875,0.048988,215.5,0.2989,0.017729,55.6,0.2884
589.0667,242.2,154.4,0.028908,51.4,0.7673,0.037798,247.0,0.1877,0.049530,216.0,0.2977,0.017890,55.3,0.2961
589.1000,241.7,154.5,0.028995,51.5,0.7686,0.037815,246.5,0.1878,0.049585,216.3,0.2958,0.018034,55.6,0.3018
589.1333,240.5,154.3,0.029375,51.4,0.7670,0.038396,247.7,0.1880,0.050270,216.7,0.2969,0.017994,56.8,0.3003
589.1667,240.2,154.2,0.029474,52.0,0.7686,0.038473,247.7,0.1881,0.050473,217.0,0.2963,0.018063,56.9,0.2910
589.2000,240.8,154.2,0.029731,52.4,0.7690,0.038940,246.7,0.1881,0.051005,217.0,0.2974,0.018035,56.6,0.2945
589.2333,239.4,154.0,0.029868,52.4,0.7718,0.038977,246.7,0.1875,0.051125,217.0,0.2962,0.018125,56.8,0.3003
589.2667,238.6,154.1,0.030254,52.6,0.7688,0.039578,247.6,0.1885,0.051761,217.2,0.2937,0.018299,56.8,0.2995
589.3000,237.9,153.7,0.030388,52.8,0.7682,0.039659,246.7,0.1879,0.051995,218.3,0.2973,0.018292,56.1,0.2992
589.3333,237.4,152.9,0.030680,52.8,0.7659,0.040244,247.7,0.1878,0.052664,219.5,0.2944,0.018359,55.8,0.3009
589.3667,238.2,152.8,0.030753,53.6,0.7680,0.040232,248.8,0.1897,0.052775,219.5,0.3026,0.018402,55.3,0.3006
589.4000,237.9,153.0,0.030816,53.9,0.7685,0.040893,248.8,0.1866,0.053501,219.2,0.2966,0.018420,55.1,0.2965
589.4333,233.5,153.3,0.031153,53.6,0.7636,0.040900,250.7,0.1882,0.054100,220.9,0.3018,0.018258,56.5,0.3016
589.4667,223.4,151.5,0.031564,55.1,0.7655,0.041241,250.7,0.1884,0.055680,223.1,0.3377,0.016529,50.8,0.2943
589.5000,222.7,152.1,0.031564,55.1,0.7655,0.041299,251.2,0.1859,0.056013,226.5,0.3351,0.016525,50.8,0.2961
589.5333,222.7,151.7,0.032094,55.4,0.7645,0.042031,249.6,0.1867,0.056641,225.0,0.3200,0.016805,50.6,0.3103
589.5667,219.2,150.6,0.032136,54.6,0.7619,0.042123,251.6,0.1868,0.057205,225.8,0.3437,0.016558,50.8,0.3033
589.6000,225.0,152.4,0.031677,55.1,0.7621,0.042028,250.5,0.1875,0.056302,224.8,0.3346,0.016623,50.8,0.3038
589.6333,224.4,152.1,0.031591,54.7,0.7625,0.041504,250.7,0.1892,0.055995,225.8,0.3527,0.016464,50.8,0.3062
589.6667,222.7,151.8,0.031549,54.1,0.7608,0.041494,250.1,0.1871,0.055755,224.2,0.3523,0.016412,50.6,0.3068
589.7000,221.5,152.3,0.031036,53.7,0.7617,0.040816,248.5,0.1866,0.054848,222.4,0.3442,0.015910,49.8,0.3037
589.7333,222.5,152.3,0.030585,54.0,0.7617,0.040469,247.6,0.1879,0.054243,221.2,0.3618,0.015730,50.6,0.3035
589.7667,223.5,152.1,0.030190,53.4,0.7629,0.039698,247.0,0.1870,0.053167,219.6,0.3493,0.015608,50.6,0.3016
589.8000,224.4,152.3,0.029750,52.4,0.7604,0.039287,245.7,0.1891,0.052500,219.5,0.3689,0.015376,49.3,0.3063
589.8333,226.1,151.4,0.029350,51.4,0.7601,0.038663,246.4,0.1876,0.051631,218.9,0.3379,0.015188,49.3,0.2996
589.8667,227.3,151.9,0.028963,51.4,0.7596,0.038371,246.4,0.1882,0.051144,217.9,0.3399,0.015112,49.3,0.3039
589.9000,228.2,152.0,0.028540,51.1,0.7593,0.037565,246.4,0.1895,0.050216,217.9,0.3379,0.014496,48.3,0.3055
589.9333,229.4,151.5,0.028133,50.8,0.7592,0.037191,246.4,0.1889,0.049677,217.1,0.3438,0.014601,48.3,0.2854
589.9667,229.8,151.5,0.027738,50.8,0.7596,0.036836,246.4,0.1880,0.049098,216.1,0.3408,0.014498,48.0,0.2885
590.0000,229.8,152.2,0.027278,50.4,0.7601,0.036048,245.7,0.1893,0.048290,217.1,0.3472,0.014430,47.5,0.3025
590.0333,230.1,151.9,0.026839,49.6,0.7602,0.035652,246.1,0.1892,0.047581,217.1,0.3412,0.013947,46.7,0.3031
590.0667,229.0,152.4,0.026454,49.4,0.7595,0.035503,245.4,0.1887,0.047251,217.1,0.3509,0.013900,46.5,0.3017
590.1000,228.9,152.1,0.026677,49.4,0.7597,0.035614,245.4,0.1882,0.047325,217.1,0.3506,0.013940,46.5,0.3021
590.1333,228.7,151.7,0.026909,50.0,0.7588,0.035689,245.7,0.1894,0.047525,217.0,0.3606,0.013912,46.5,0.2975
590.1667,229.0,152.0,0.027131,50.3,0.7598,0.035744,245.7,0.1883,0.047601,217.1,0.3495,0.013911,46.5,0.3001
590.2000,228.3,151.7,0.027356,50.4,0.7591,0.036239,245.7,0.1889,0.048186,218.0,0.3506,0.014273,47.7,0.3048
590.2333,228.3,151.9,0.027612,50.8,0.7604,0.036315,245.4,0.1883,0.048283,218.0,0.3465,0.014296,47.7,0.3017
590.2667,228.1,152.0,0.027776,50.4,0.7597,0.036408,245.4,0.1896,0.048318,218.0,0.3508,0.014374,47.7,0.3060
590.3000,228.0,152.0,0.027822,50.8,0.7607,0.036429,245.4,0.1888,0.048360,217.9,0.3467,0.014443,47.7,0.2936
