# DIGITIZED_EXTERNAL_VALIDATION; Ginis et al. 2012 J Vis 12(3):20; y = Log(PSF) as printed (log10 of PSF in sr^-1, see README)
curve,theta_deg,log10_psf
GP_RECONSTRUCTED,4.2513,0.0909
GP_RECONSTRUCTED,4.2554,0.0867
GP_RECONSTRUCTED,4.2595,0.0867
GP_RECONSTRUCTED,4.2636,0.0867
GP_RECONSTRUCTED,4.2676,0.0845
GP_RECONSTRUCTED,4.2717,0.0845
GP_RECONSTRUCTED,4.2758,0.0845
GP_RECONSTRUCTED,4.2799,0.0824
GP_RECONSTRUCTED,4.2839,0.0824
GP_RECONSTRUCTED,4.2880,0.0824
GP_RECONSTRUCTED,4.2921,0.0824
GP_RECONSTRUCTED,4.2962,0.0803
GP_RECONSTRUCTED,4.3002,0.0803
GP_RECONSTRUCTED,4.3043,0.0803
GP_RECONSTRUCTED,4.3084,0.0803
GP_RECONSTRUCTED,4.3125,0.0803
GP_RECONSTRUCTED,4.3165,0.0760
GP_RECONSTRUCTED,4.3206,0.0696
GP_RECONSTRUCTED,4.3247,0.0696
GP_RECONSTRUCTED,4.3288,0.0696
GP_RECONSTRUCTED,4.3328,0.0696
GP_RECONSTRUCTED,4.3369,0.0696
GP_RECONSTRUCTED,4.3410,0.0675
GP_RECONSTRUCTED,4.3451,0.0675
GP_RECONSTRUCTED,4.3491,0.0675
GP_RECONSTRUCTED,4.3532,0.0675
GP_RECONSTRUCTED,4.3573,0.0675
GP_RECONSTRUCTED,4.3614,0.0654
GP_RECONSTRUCTED,4.3654,0.0654
GP_RECONSTRUCTED,4.3695,0.0632
GP_RECONSTRUCTED,4.3736,0.0632
GP_RECONSTRUCTED,4.3777,0.0632
GP_RECONSTRUCTED,4.3817,0.0611
GP_RECONSTRUCTED,4.3858,0.0590
GP_RECONSTRUCTED,4.3899,0.0590
GP_RECONSTRUCTED,4.3940,0.0590
GP_RECONSTRUCTED,4.3980,0.0590
GP_RECONSTRUCTED,4.4021,0.0568
GP_RECONSTRUCTED,4.4062,0.0568
GP_RECONSTRUCTED,4.4103,0.0547
GP_RECONSTRUCTED,4.4143,0.0547
GP_RECONSTRUCTED,4.4184,0.0526
GP_RECONSTRUCTED,4.4225,0.0526
GP_RECONSTRUCTED,4.4266,0.0504
GP_RECONSTRUCTED,4.4306,0.0504
GP_RECONSTRUCTED,4.4347,0.0504
GP_RECONSTRUCTED,4.4388,0.0483
GP_RECONSTRUCTED,4.4429,0.0462
GP_RECONSTRUCTED,4.4469,0.0462
GP_RECONSTRUCTED,4.4510,0.0441
GP_RECONSTRUCTED,4.4551,0.0441
GP_RECONSTRUCTED,4.4592,0.0441
GP_RECONSTRUCTED,4.4633,0.0441
GP_RECONSTRUCTED,4.4673,0.0441
GP_RECONSTRUCTED,4.4714,0.0441
GP_RECONSTRUCTED,4.4755,0.0398
GP_RECONSTRUCTED,4.4796,0.0398
GP_RECONSTRUCTED,4.4836,0.0398
GP_RECONSTRUCTED,4.4877,0.0377
GP_RECONSTRUCTED,4.4918,0.0355
GP_RECONSTRUCTED,4.4959,0.0355
GP_RECONSTRUCTED,4.4999,0.0355
GP_RECONSTRUCTED,4.5040,0.0355
GP_RECONSTRUCTED,4.5081,0.0355
GP_RECONSTRUCTED,4.5122,0.0334
GP_RECONSTRUCTED,4.5162,0.0313
GP_RECONSTRUCTED,4.5203,0.0313
GP_RECONSTRUCTED,4.5244,0.0313
GP_RECONSTRUCTED,4.5285,0.0291
GP_RECONSTRUCTED,4.5325,0.0291
GP_RECONSTRUCTED,4.5366,0.0291
GP_RECONSTRUCTED,4.5407,0.0270
GP_RECONSTRUCTED,4.5448,0.0270
GP_RECONSTRUCTED,4.5488,0.0270
GP_RECONSTRUCTED,4.5529,0.0270
GP_RECONSTRUCTED,4.5570,0.0227
GP_RECONSTRUCTED,4.5611,0.0227
GP_RECONSTRUCTED,4.5651,0.0227
GP_RECONSTRUCTED,4.5692,0.0227
GP_RECONSTRUCTED,4.5733,0.0227
GP_RECONSTRUCTED,4.5774,0.0206
GP_RECONSTRUCTED,4.5814,0.0185
GP_RECONSTRUCTED,4.5855,0.0163
GP_RECONSTRUCTED,4.5896,0.0163
GP_RECONSTRUCTED,4.5937,0.0163
GP_RECONSTRUCTED,4.5977,0.0163
GP_RECONSTRUCTED,4.6018,0.0163
GP_RECONSTRUCTED,4.6059,0.0142
GP_RECONSTRUCTED,4.6100,0.0142
GP_RECONSTRUCTED,4.6140,0.0142
GP_RECONSTRUCTED,4.6181,0.0142
GP_RECONSTRUCTED,4.6222,0.0121
GP_RECONSTRUCTED,4.6263,0.0121
GP_RECONSTRUCTED,4.6303,0.0121
GP_RECONSTRUCTED,4.6344,0.0121
GP_RECONSTRUCTED,4.6385,0.0121
GP_RECONSTRUCTED,4.6426,0.0078
GP_RECONSTRUCTED,4.6467,0.0057
GP_RECONSTRUCTED,4.6507,0.0014
GP_RECONSTRUCTED,4.6548,0.0014
GP_RECONSTRUCTED,4.6589,0.0014
GP_RECONSTRUCTED,4.6630,0.0014
GP_RECONSTRUCTED,4.6670,0.0014
GP_RECONSTRUCTED,4.6711,0.0014
GP_RECONSTRUCTED,4.6752,-0.0007
GP_RECONSTRUCTED,4.6793,-0.0007
GP_RECONSTRUCTED,4.6833,-0.0007
GP_RECONSTRUCTED,4.6874,-0.0028
GP_RECONSTRUCTED,4.6915,-0.0028
GP_RECONSTRUCTED,4.6956,-0.0028
GP_RECONSTRUCTED,4.6996,-0.0028
GP_RECONSTRUCTED,4.7037,-0.0028
GP_RECONSTRUCTED,4.7078,-0.0071
GP_RECONSTRUCTED,4.7119,-0.0071
GP_RECONSTRUCTED,4.7159,-0.0092
GP_RECONSTRUCTED,4.7200,-0.0092
GP_RECONSTRUCTED,4.7241,-0.0092
GP_RECONSTRUCTED,4.7282,-0.0092
GP_RECONSTRUCTED,4.7322,-0.0114
GP_RECONSTRUCTED,4.7363,-0.0114
GP_RECONSTRUCTED,4.7404,-0.0135
GP_RECONSTRUCTED,4.7445,-0.0156
GP_RECONSTRUCTED,4.7485,-0.0156
GP_RECONSTRUCTED,4.7526,-0.0135
GP_RECONSTRUCTED,4.7567,-0.0156
GP_RECONSTRUCTED,4.7608,-0.0156
GP_RECONSTRUCTED,4.7648,-0.0156
GP_RECONSTRUCTED,4.7689,-0.0156
GP_RECONSTRUCTED,4.7730,-0.0178
GP_RECONSTRUCTED,4.7771,-0.0199
GP_RECONSTRUCTED,4.7811,-0.0199
GP_RECONSTRUCTED,4.7852,-0.0199
GP_RECONSTRUCTED,4.7893,-0.0199
GP_RECONSTRUCTED,4.7934,-0.0199
GP_RECONSTRUCTED,4.7974,-0.0220
GP_RECONSTRUCTED,4.8015,-0.0242
GP_RECONSTRUCTED,4.8056,-0.0242
GP_RECONSTRUCTED,4.8097,-0.0242
GP_RECONSTRUCTED,4.8137,-0.0263
GP_RECONSTRUCTED,4.8178,-0.0284
GP_RECONSTRUCTED,4.8219,-0.0284
GP_RECONSTRUCTED,4.8260,-0.0284
GP_RECONSTRUCTED,4.8300,-0.0284
GP_RECONSTRUCTED,4.8341,-0.0284
GP_RECONSTRUCTED,4.8382,-0.0305
GP_RECONSTRUCTED,4.8423,-0.0305
GP_RECONSTRUCTED,4.8464,-0.0327
GP_RECONSTRUCTED,4.8504,-0.0348
GP_RECONSTRUCTED,4.8545,-0.0348
GP_RECONSTRUCTED,4.8586,-0.0348
GP_RECONSTRUCTED,4.8627,-0.0348
GP_RECONSTRUCTED,4.8667,-0.0348
GP_RECONSTRUCTED,4.8708,-0.0348
GP_RECONSTRUCTED,4.8749,-0.0391
GP_RECONSTRUCTED,4.8790,-0.0391
GP_RECONSTRUCTED,4.8830,-0.0391
GP_RECONSTRUCTED,4.8871,-0.0391
GP_RECONSTRUCTED,4.8912,-0.0391
GP_RECONSTRUCTED,4.8953,-0.0433
GP_RECONSTRUCTED,4.8993,-0.0433
GP_RECONSTRUCTED,4.9034,-0.0433
GP_RECONSTRUCTED,4.9075,-0.0433
GP_RECONSTRUCTED,4.9116,-0.0433
GP_RECONSTRUCTED,4.9156,-0.0433
GP_RECONSTRUCTED,4.9197,-0.0455
GP_RECONSTRUCTED,4.9238,-0.0455
GP_RECONSTRUCTED,4.9279,-0.0455
GP_RECONSTRUCTED,4.9319,-0.0455
GP_RECONSTRUCTED,4.9360,-0.0497
GP_RECONSTRUCTED,4.9401,-0.0497
GP_RECONSTRUCTED,4.9442,-0.0497
GP_RECONSTRUCTED,4.9482,-0.0519
GP_RECONSTRUCTED,4.9523,-0.0519
GP_RECONSTRUCTED,4.9564,-0.0519
GP_RECONSTRUCTED,4.9605,-0.0519
GP_RECONSTRUCTED,4.9645,-0.0519
GP_RECONSTRUCTED,4.9686,-0.0519
GP_RECONSTRUCTED,4.9727,-0.0561
GP_RECONSTRUCTED,4.9768,-0.0561
GP_RECONSTRUCTED,4.9808,-0.0561
GP_RECONSTRUCTED,4.9849,-0.0561
GP_RECONSTRUCTED,4.9890,-0.0561
GP_RECONSTRUCTED,4.9931,-0.0561
GP_RECONSTRUCTED,4.9971,-0.0583
GP_RECONSTRUCTED,5.0012,-0.0604
GP_RECONSTRUCTED,5.0053,-0.0604
GP_RECONSTRUCTED,5.0094,-0.0604
GP_RECONSTRUCTED,5.0134,-0.0604
GP_RECONSTRUCTED,5.0175,-0.0625
GP_RECONSTRUCTED,5.0216,-0.0647
GP_RECONSTRUCTED,5.0257,-0.0647
GP_RECONSTRUCTED,5.0298,-0.0647
GP_RECONSTRUCTED,5.0338,-0.0647
GP_RECONSTRUCTED,5.0379,-0.0668
GP_RECONSTRUCTED,5.0420,-0.0689
GP_RECONSTRUCTED,5.0461,-0.0689
GP_RECONSTRUCTED,5.0501,-0.0689
GP_RECONSTRUCTED,5.0542,-0.0689
GP_RECONSTRUCTED,5.0583,-0.0689
GP_RECONSTRUCTED,5.0624,-0.0689
GP_RECONSTRUCTED,5.0664,-0.0710
GP_RECONSTRUCTED,5.0705,-0.0710
GP_RECONSTRUCTED,5.0746,-0.0710
GP_RECONSTRUCTED,5.0787,-0.0732
GP_RECONSTRUCTED,5.0827,-0.0732
GP_RECONSTRUCTED,5.0868,-0.0732
GP_RECONSTRUCTED,5.0909,-0.0774
GP_RECONSTRUCTED,5.0950,-0.0774
GP_RECONSTRUCTED,5.0990,-0.0774
GP_RECONSTRUCTED,5.1031,-0.0796
GP_RECONSTRUCTED,5.1072,-0.0796
GP_RECONSTRUCTED,5.1113,-0.0796
GP_RECONSTRUCTED,5.1153,-0.0796
GP_RECONSTRUCTED,5.1194,-0.0817
GP_RECONSTRUCTED,5.1235,-0.0817
GP_RECONSTRUCTED,5.1276,-0.0838
GP_RECONSTRUCTED,5.1316,-0.0838
GP_RECONSTRUCTED,5.1357,-0.0838
GP_RECONSTRUCTED,5.1398,-0.0838
GP_RECONSTRUCTED,5.1439,-0.0838
GP_RECONSTRUCTED,5.1479,-0.0881
GP_RECONSTRUCTED,5.1520,-0.0881
GP_RECONSTRUCTED,5.1561,-0.0881
GP_RECONSTRUCTED,5.1602,-0.0881
GP_RECONSTRUCTED,5.1642,-0.0881
GP_RECONSTRUCTED,5.1683,-0.0902
GP_RECONSTRUCTED,5.1724,-0.0902
GP_RECONSTRUCTED,5.1765,-0.0902
GP_RECONSTRUCTED,5.1805,-0.0924
GP_RECONSTRUCTED,5.1846,-0.0945
GP_RECONSTRUCTED,5.1887,-0.0945
GP_RECONSTRUCTED,5.1928,-0.0945
GP_RECONSTRUCTED,5.1968,-0.0945
GP_RECONSTRUCTED,5.2009,-0.0945
GP_RECONSTRUCTED,5.2050,-0.0966
GP_RECONSTRUCTED,5.2091,-0.0988
GP_RECONSTRUCTED,5.2131,-0.0988
GP_RECONSTRUCTED,5.2172,-0.0988
GP_RECONSTRUCTED,5.2213,-0.0988
GP_RECONSTRUCTED,5.2254,-0.0988
GP_RECONSTRUCTED,5.2295,-0.0988
GP_RECONSTRUCTED,5.2335,-0.1009
GP_RECONSTRUCTED,5.2376,-0.1030
GP_RECONSTRUCTED,5.2417,-0.1030
GP_RECONSTRUCTED,5.2458,-0.1030
GP_RECONSTRUCTED,5.2498,-0.1030
GP_RECONSTRUCTED,5.2539,-0.1030
GP_RECONSTRUCTED,5.2580,-0.1030
GP_RECONSTRUCTED,5.2621,-0.1030
GP_RECONSTRUCTED,5.2661,-0.1051
GP_RECONSTRUCTED,5.2702,-0.1051
GP_RECONSTRUCTED,5.2743,-0.1073
GP_RECONSTRUCTED,5.2784,-0.1073
GP_RECONSTRUCTED,5.2824,-0.1073
GP_RECONSTRUCTED,5.2865,-0.1073
GP_RECONSTRUCTED,5.2906,-0.1073
GP_RECONSTRUCTED,5.2947,-0.1094
GP_RECONSTRUCTED,5.2987,-0.1094
GP_RECONSTRUCTED,5.3028,-0.1115
GP_RECONSTRUCTED,5.3069,-0.1115
GP_RECONSTRUCTED,5.3110,-0.1137
GP_RECONSTRUCTED,5.3150,-0.1137
GP_RECONSTRUCTED,5.3191,-0.1137
GP_RECONSTRUCTED,5.3232,-0.1137
GP_RECONSTRUCTED,5.3273,-0.1158
GP_RECONSTRUCTED,5.3313,-0.1179
GP_RECONSTRUCTED,5.3354,-0.1179
GP_RECONSTRUCTED,5.3395,-0.1179
GP_RECONSTRUCTED,5.3436,-0.1179
GP_RECONSTRUCTED,5.3476,-0.1179
GP_RECONSTRUCTED,5.3517,-0.1201
GP_RECONSTRUCTED,5.3558,-0.1201
GP_RECONSTRUCTED,5.3599,-0.1201
GP_RECONSTRUCTED,5.3639,-0.1222
GP_RECONSTRUCTED,5.3680,-0.1222
GP_RECONSTRUCTED,5.3721,-0.1243
GP_RECONSTRUCTED,5.3762,-0.1243
GP_RECONSTRUCTED,5.3802,-0.1243
GP_RECONSTRUCTED,5.3843,-0.1243
GP_RECONSTRUCTED,5.3884,-0.1243
GP_RECONSTRUCTED,5.3925,-0.1265
GP_RECONSTRUCTED,5.3965,-0.1265
GP_RECONSTRUCTED,5.4006,-0.1265
GP_RECONSTRUCTED,5.4047,-0.1286
GP_RECONSTRUCTED,5.4088,-0.1307
GP_RECONSTRUCTED,5.4129,-0.1307
GP_RECONSTRUCTED,5.4169,-0.1307
GP_RECONSTRUCTED,5.4210,-0.1307
GP_RECONSTRUCTED,5.4251,-0.1307
GP_RECONSTRUCTED,5.4292,-0.1350
GP_RECONSTRUCTED,5.4332,-0.1350
GP_RECONSTRUCTED,5.4373,-0.1350
GP_RECONSTRUCTED,5.4414,-0.1350
GP_RECONSTRUCTED,5.4455,-0.1350
GP_RECONSTRUCTED,5.4495,-0.1371
GP_RECONSTRUCTED,5.4536,-0.1371
GP_RECONSTRUCTED,5.4577,-0.1371
GP_RECONSTRUCTED,5.4618,-0.1371
GP_RECONSTRUCTED,5.4658,-0.1393
GP_RECONSTRUCTED,5.4699,-0.1393
GP_RECONSTRUCTED,5.4740,-0.1393
GP_RECONSTRUCTED,5.4781,-0.1414
GP_RECONSTRUCTED,5.4821,-0.1414
GP_RECONSTRUCTED,5.4862,-0.1414
GP_RECONSTRUCTED,5.4903,-0.1435
GP_RECONSTRUCTED,5.4944,-0.1456
GP_RECONSTRUCTED,5.4984,-0.1456
GP_RECONSTRUCTED,5.5025,-0.1456
GP_RECONSTRUCTED,5.5066,-0.1456
GP_RECONSTRUCTED,5.5107,-0.1456
GP_RECONSTRUCTED,5.5147,-0.1456
GP_RECONSTRUCTED,5.5188,-0.1478
GP_RECONSTRUCTED,5.5229,-0.1499
GP_RECONSTRUCTED,5.5270,-0.1499
GP_RECONSTRUCTED,5.5310,-0.1499
GP_RECONSTRUCTED,5.5351,-0.1520
GP_RECONSTRUCTED,5.5392,-0.1520
GP_RECONSTRUCTED,5.5433,-0.1499
GP_RECONSTRUCTED,5.5473,-0.1499
GP_RECONSTRUCTED,5.5514,-0.1499
GP_RECONSTRUCTED,5.5555,-0.1520
GP_RECONSTRUCTED,5.5596,-0.1542
GP_RECONSTRUCTED,5.5636,-0.1563
GP_RECONSTRUCTED,5.5677,-0.1563
GP_RECONSTRUCTED,5.5718,-0.1563
GP_RECONSTRUCTED,5.5759,-0.1563
GP_RECONSTRUCTED,5.5799,-0.1563
GP_RECONSTRUCTED,5.5840,-0.1584
GP_RECONSTRUCTED,5.5881,-0.1584
GP_RECONSTRUCTED,5.5922,-0.1584
GP_RECONSTRUCTED,5.5962,-0.1606
GP_RECONSTRUCTED,5.6003,-0.1606
GP_RECONSTRUCTED,5.6044,-0.1627
GP_RECONSTRUCTED,5.6085,-0.1627
GP_RECONSTRUCTED,5.6126,-0.1627
GP_RECONSTRUCTED,5.6166,-0.1627
GP_RECONSTRUCTED,5.6207,-0.1627
GP_RECONSTRUCTED,5.6248,-0.1670
GP_RECONSTRUCTED,5.6289,-0.1670
GP_RECONSTRUCTED,5.6329,-0.1670
GP_RECONSTRUCTED,5.6370,-0.1670
GP_RECONSTRUCTED,5.6411,-0.1691
GP_RECONSTRUCTED,5.6452,-0.1712
GP_RECONSTRUCTED,5.6492,-0.1712
GP_RECONSTRUCTED,5.6533,-0.1712
GP_RECONSTRUCTED,5.6574,-0.1712
GP_RECONSTRUCTED,5.6615,-0.1712
GP_RECONSTRUCTED,5.6655,-0.1712
GP_RECONSTRUCTED,5.6696,-0.1712
GP_RECONSTRUCTED,5.6737,-0.1712
GP_RECONSTRUCTED,5.6778,-0.1734
GP_RECONSTRUCTED,5.6818,-0.1734
GP_RECONSTRUCTED,5.6859,-0.1712
GP_RECONSTRUCTED,5.6900,-0.1755
GP_RECONSTRUCTED,5.6941,-0.1755
GP_RECONSTRUCTED,5.6981,-0.1755
GP_RECONSTRUCTED,5.7022,-0.1755
GP_RECONSTRUCTED,5.7063,-0.1755
GP_RECONSTRUCTED,5.7104,-0.1776
GP_RECONSTRUCTED,5.7144,-0.1798
GP_RECONSTRUCTED,5.7185,-0.1798
GP_RECONSTRUCTED,5.7226,-0.1798
GP_RECONSTRUCTED,5.7267,-0.1798
GP_RECONSTRUCTED,5.7307,-0.1798
GP_RECONSTRUCTED,5.7348,-0.1819
GP_RECONSTRUCTED,5.7389,-0.1819
GP_RECONSTRUCTED,5.7430,-0.1840
GP_RECONSTRUCTED,5.7470,-0.1840
GP_RECONSTRUCTED,5.7511,-0.1861
GP_RECONSTRUCTED,5.7552,-0.1883
GP_RECONSTRUCTED,5.7593,-0.1883
GP_RECONSTRUCTED,5.7633,-0.1883
GP_RECONSTRUCTED,5.7674,-0.1883
GP_RECONSTRUCTED,5.7715,-0.1904
GP_RECONSTRUCTED,5.7756,-0.1904
GP_RECONSTRUCTED,5.7796,-0.1904
GP_RECONSTRUCTED,5.7837,-0.1904
GP_RECONSTRUCTED,5.7878,-0.1904
GP_RECONSTRUCTED,5.7919,-0.1904
GP_RECONSTRUCTED,5.7960,-0.1904
GP_RECONSTRUCTED,5.8000,-0.1925
GP_RECONSTRUCTED,5.8041,-0.1925
GP_RECONSTRUCTED,5.8082,-0.1925
GP_RECONSTRUCTED,5.8123,-0.1925
GP_RECONSTRUCTED,5.8163,-0.1947
GP_RECONSTRUCTED,5.8204,-0.1989
GP_RECONSTRUCTED,5.8245,-0.1989
GP_RECONSTRUCTED,5.8286,-0.1989
GP_RECONSTRUCTED,5.8326,-0.1989
GP_RECONSTRUCTED,5.8367,-0.1989
GP_RECONSTRUCTED,5.8408,-0.1989
GP_RECONSTRUCTED,5.8449,-0.2032
GP_RECONSTRUCTED,5.8489,-0.2032
GP_RECONSTRUCTED,5.8530,-0.2032
GP_RECONSTRUCTED,5.8571,-0.2032
GP_RECONSTRUCTED,5.8612,-0.2032
GP_RECONSTRUCTED,5.8652,-0.2032
GP_RECONSTRUCTED,5.8693,-0.2032
GP_RECONSTRUCTED,5.8734,-0.2032
GP_RECONSTRUCTED,5.8775,-0.2053
GP_RECONSTRUCTED,5.8815,-0.2053
GP_RECONSTRUCTED,5.8856,-0.2053
GP_RECONSTRUCTED,5.8897,-0.2075
GP_RECONSTRUCTED,5.8938,-0.2075
GP_RECONSTRUCTED,5.8978,-0.2075
GP_RECONSTRUCTED,5.9019,-0.2075
GP_RECONSTRUCTED,5.9060,-0.2096
GP_RECONSTRUCTED,5.9101,-0.2117
GP_RECONSTRUCTED,5.9141,-0.2117
GP_RECONSTRUCTED,5.9182,-0.2117
GP_RECONSTRUCTED,5.9223,-0.2117
GP_RECONSTRUCTED,5.9264,-0.2117
GP_RECONSTRUCTED,5.9304,-0.2139
GP_RECONSTRUCTED,5.9345,-0.2139
GP_RECONSTRUCTED,5.9386,-0.2160
GP_RECONSTRUCTED,5.9427,-0.2160
GP_RECONSTRUCTED,5.9467,-0.2160
GP_RECONSTRUCTED,5.9508,-0.2181
GP_RECONSTRUCTED,5.9549,-0.2181
GP_RECONSTRUCTED,5.9590,-0.2202
GP_RECONSTRUCTED,5.9630,-0.2202
GP_RECONSTRUCTED,5.9671,-0.2202
GP_RECONSTRUCTED,5.9712,-0.2202
GP_RECONSTRUCTED,5.9753,-0.2224
GP_RECONSTRUCTED,5.9793,-0.2224
GP_RECONSTRUCTED,5.9834,-0.2224
GP_RECONSTRUCTED,5.9875,-0.2224
GP_RECONSTRUCTED,5.9916,-0.2224
GP_RECONSTRUCTED,5.9957,-0.2245
GP_RECONSTRUCTED,5.9997,-0.2245
GP_RECONSTRUCTED,6.0038,-0.2245
GP_RECONSTRUCTED,6.0079,-0.2245
GP_RECONSTRUCTED,6.0120,-0.2245
GP_RECONSTRUCTED,6.0160,-0.2266
GP_RECONSTRUCTED,6.0201,-0.2288
GP_RECONSTRUCTED,6.0242,-0.2288
GP_RECONSTRUCTED,6.0283,-0.2288
GP_RECONSTRUCTED,6.0323,-0.2288
GP_RECONSTRUCTED,6.0364,-0.2288
GP_RECONSTRUCTED,6.0405,-0.2309
GP_RECONSTRUCTED,6.0446,-0.2309
GP_RECONSTRUCTED,6.0486,-0.2330
GP_RECONSTRUCTED,6.0527,-0.2330
GP_RECONSTRUCTED,6.0568,-0.2330
GP_RECONSTRUCTED,6.0609,-0.2330
GP_RECONSTRUCTED,6.0649,-0.2330
GP_RECONSTRUCTED,6.0690,-0.2352
GP_RECONSTRUCTED,6.0731,-0.2352
GP_RECONSTRUCTED,6.0772,-0.2373
GP_RECONSTRUCTED,6.0812,-0.2416
GP_RECONSTRUCTED,6.0853,-0.2416
GP_RECONSTRUCTED,6.0894,-0.2416
GP_RECONSTRUCTED,6.0935,-0.2416
GP_RECONSTRUCTED,6.0975,-0.2416
GP_RECONSTRUCTED,6.1016,-0.2416
GP_RECONSTRUCTED,6.1057,-0.2416
GP_RECONSTRUCTED,6.1098,-0.2416
GP_RECONSTRUCTED,6.1138,-0.2416
GP_RECONSTRUCTED,6.1179,-0.2437
GP_RECONSTRUCTED,6.1220,-0.2437
GP_RECONSTRUCTED,6.1261,-0.2437
GP_RECONSTRUCTED,6.1301,-0.2437
GP_RECONSTRUCTED,6.1342,-0.2437
GP_RECONSTRUCTED,6.1383,-0.2437
GP_RECONSTRUCTED,6.1424,-0.2437
GP_RECONSTRUCTED,6.1464,-0.2458
GP_RECONSTRUCTED,6.1505,-0.2480
GP_RECONSTRUCTED,6.1546,-0.2480
GP_RECONSTRUCTED,6.1587,-0.2480
GP_RECONSTRUCTED,6.1627,-0.2480
GP_RECONSTRUCTED,6.1668,-0.2480
GP_RECONSTRUCTED,6.1709,-0.2480
GP_RECONSTRUCTED,6.1750,-0.2480
GP_RECONSTRUCTED,6.1791,-0.2501
GP_RECONSTRUCTED,6.1831,-0.2501
GP_RECONSTRUCTED,6.1872,-0.2501
GP_RECONSTRUCTED,6.1913,-0.2501
GP_RECONSTRUCTED,6.1954,-0.2544
GP_RECONSTRUCTED,6.1994,-0.2544
GP_RECONSTRUCTED,6.2035,-0.2544
GP_RECONSTRUCTED,6.2076,-0.2544
GP_RECONSTRUCTED,6.2117,-0.2565
GP_RECONSTRUCTED,6.2157,-0.2565
GP_RECONSTRUCTED,6.2198,-0.2565
GP_RECONSTRUCTED,6.2239,-0.2565
GP_RECONSTRUCTED,6.2280,-0.2565
GP_RECONSTRUCTED,6.2320,-0.2586
GP_RECONSTRUCTED,6.2361,-0.2607
GP_RECONSTRUCTED,6.2402,-0.2607
GP_RECONSTRUCTED,6.2443,-0.2607
GP_RECONSTRUCTED,6.2483,-0.2607
GP_RECONSTRUCTED,6.2524,-0.2607
GP_RECONSTRUCTED,6.2565,-0.2607
GP_RECONSTRUCTED,6.2606,-0.2607
GP_RECONSTRUCTED,6.2646,-0.2607
GP_RECONSTRUCTED,6.2687,-0.2607
GP_RECONSTRUCTED,6.2728,-0.2629
GP_RECONSTRUCTED,6.2769,-0.2650
GP_RECONSTRUCTED,6.2809,-0.2671
GP_RECONSTRUCTED,6.2850,-0.2671
GP_RECONSTRUCTED,6.2891,-0.2671
GP_RECONSTRUCTED,6.2932,-0.2671
GP_RECONSTRUCTED,6.2972,-0.2671
GP_RECONSTRUCTED,6.3013,-0.2693
GP_RECONSTRUCTED,6.3054,-0.2693
GP_RECONSTRUCTED,6.3095,-0.2693
GP_RECONSTRUCTED,6.3135,-0.2714
GP_RECONSTRUCTED,6.3176,-0.2714
GP_RECONSTRUCTED,6.3217,-0.2714
GP_RECONSTRUCTED,6.3258,-0.2714
GP_RECONSTRUCTED,6.3298,-0.2714
GP_RECONSTRUCTED,6.3339,-0.2714
GP_RECONSTRUCTED,6.3380,-0.2735
GP_RECONSTRUCTED,6.3421,-0.2757
GP_RECONSTRUCTED,6.3461,-0.2757
GP_RECONSTRUCTED,6.3502,-0.2757
GP_RECONSTRUCTED,6.3543,-0.2757
GP_RECONSTRUCTED,6.3584,-0.2757
GP_RECONSTRUCTED,6.3624,-0.2757
GP_RECONSTRUCTED,6.3665,-0.2778
GP_RECONSTRUCTED,6.3706,-0.2778
GP_RECONSTRUCTED,6.3747,-0.2778
GP_RECONSTRUCTED,6.3788,-0.2799
GP_RECONSTRUCTED,6.3828,-0.2799
GP_RECONSTRUCTED,6.3869,-0.2799
GP_RECONSTRUCTED,6.3910,-0.2799
GP_RECONSTRUCTED,6.3951,-0.2799
GP_RECONSTRUCTED,6.3991,-0.2799
GP_RECONSTRUCTED,6.4032,-0.2821
GP_RECONSTRUCTED,6.4073,-0.2842
GP_RECONSTRUCTED,6.4114,-0.2842
GP_RECONSTRUCTED,6.4154,-0.2842
GP_RECONSTRUCTED,6.4195,-0.2863
GP_RECONSTRUCTED,6.4236,-0.2863
GP_RECONSTRUCTED,6.4277,-0.2885
GP_RECONSTRUCTED,6.4317,-0.2885
GP_RECONSTRUCTED,6.4358,-0.2885
GP_RECONSTRUCTED,6.4399,-0.2885
GP_RECONSTRUCTED,6.4440,-0.2885
GP_RECONSTRUCTED,6.4480,-0.2885
GP_RECONSTRUCTED,6.4521,-0.2885
GP_RECONSTRUCTED,6.4562,-0.2885
GP_RECONSTRUCTED,6.4603,-0.2906
GP_RECONSTRUCTED,6.4643,-0.2906
GP_RECONSTRUCTED,6.4684,-0.2927
GP_RECONSTRUCTED,6.4725,-0.2927
GP_RECONSTRUCTED,6.4766,-0.2948
GP_RECONSTRUCTED,6.4806,-0.2948
GP_RECONSTRUCTED,6.4847,-0.2948
GP_RECONSTRUCTED,6.4888,-0.2948
GP_RECONSTRUCTED,6.4929,-0.2948
GP_RECONSTRUCTED,6.4969,-0.2948
GP_RECONSTRUCTED,6.5010,-0.2991
GP_RECONSTRUCTED,6.5051,-0.2991
GP_RECONSTRUCTED,6.5092,-0.2991
GP_RECONSTRUCTED,6.5132,-0.2991
GP_RECONSTRUCTED,6.5173,-0.2991
GP_RECONSTRUCTED,6.5214,-0.2991
GP_RECONSTRUCTED,6.5255,-0.2991
GP_RECONSTRUCTED,6.5295,-0.2991
